Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,Adaptive_NK,Bright_NK,Cytotoxic_NK,Exhausted_TaNK,P-value,Correlation,RMSE,Absolute score (sig.score)
fb870a60-4b6d-4e83-b366-bdaaca72f205,0.115396653495138,0,0.0364299098716568,0.0288221452752079,0,0.347655665122738,0,0.0349126508751515,0.0941842624670055,0,0.044572778469815,0.136873452421948,0.0209579333209198,0.173104294684554,0.247842069439408,0.175438458971387,0.0787053881009522,0,0.0108107712129781,0.0111818492038249,0.324070520789923,0.376999433487292,0,0,0,0.749006215385822,0.770789167577536,2.2579582372099
2f8abb88-ae9f-4315-bcad-4263862bd11b,0.0894441656724558,0,0.0865058590874477,0.162006894614437,0,0.0489817228787072,0.131779467026297,0.0847131105862116,0.0737151295757905,0,0.00541585846791434,0.294007388176157,0.135151546496503,0.286492715318142,0.0280289570084306,0.0037094904695985,0.0634085637702248,0,0,0.0117338700470184,0.634313314688226,0.524715843653661,0.11379592544627,0,0,0.766836295029129,0.764437770581423,2.77791982298349
09728f38-787f-4868-b28d-8cf6afa3c71b,0.137447550586172,0,0.141434231944669,0.231472256319144,0,0.295400040704242,0.126707417799317,0,0.0521150289820029,0,0.00869630136499113,0.174019716075563,0.192094218922753,0.370578420509094,0.00506402611488146,0.0284746697526489,0.0429545685030248,0,0.00755364380264532,0.0696938794560226,0.831949567575467,0.356563818426249,0,0.00576939628449463,0,0.66631717643773,0.804264325133657,3.07798875312338
6338619f-470c-4ae1-8b45-959b5f9ad3da,0.170350020443352,0,0.0319381942933769,0,0,0.610801919358834,0.0319595073486872,0,0,0,0.0346504463587384,0,0.0231783245110859,0.117823733193901,0.0069654083338701,0.0622933128251134,0.0121518276846398,0,0.0598369182556958,0.00269012937580099,0.151791024505287,0.308432727294489,0,0.0953363698795355,0,0.415883730110254,0.909318342242312,1.72019986366241
38fbb0e8-cd18-425d-becf-791c8e8a8911,0.190924235055832,0,0.0947938064254752,0.109475610500296,0,0.207295427752753,0,0.00489450249714388,0.139134414120705,0,0.0292204141889807,0.328005844427035,0.0828092965209424,0.107189647410399,0,0.00218521521360931,0.0543269122141816,0.000204042246572223,0,0.00437537368348355,0.407318041065206,0.260947065766457,0,0.0387501169365155,0,0.736417307562318,0.767112563741441,2.06184996602559
4a39a182-e583-4ff0-a8f0-f73b0f5c4f20,0.0917089847287397,0,0.31413642830526,0.0295434912527717,0,0.330898002301085,0.0786817612823843,0,0.0114121261072625,0,0.0153763884052548,0.322561069142368,0.0731366156370759,0.24324752603574,0,0.0614195830399173,0.0134138052387125,0.0452684866593813,0.0384296927166822,0.0362264527482485,0.183670499358589,0.371379324368527,0.0840515766599775,0,0,0.757881046623176,0.763650621963067,2.34456181398798
55071ef3-bf09-43a2-a54c-a9ec61a84615,0.128130333056367,0,0.161208820346498,0.0383839603118196,0,0.156178944687438,0.076113216524694,0.0151688051589815,0.0311052795175766,0,0.0145269364375407,0.0935413750838792,0.0734901810074214,0.139670796855293,0,0.0863406501364877,0.0143281338667553,0,0.0222226121257915,0.0218009920532956,0.263587226641444,0.254734932883461,0,0,0,0.547662938571097,0.862139865765436,1.59053319669474
534541e5-89a2-46bc-98d3-1fed57d6e4c1,0.106290391387382,0,0.0561368765016693,0.0420013937159172,0,0.234491374149187,0.016870179087231,0.0462009913109289,0.0558076652629493,0,0.0679752401611295,0.142061062330148,0.0918096240861993,0.302834350405523,0.213140741586263,0.0155636417850585,0.051593599784932,8.50490149443538e-05,0.0323844189666526,0.0136482443225688,0.815545478611311,0.346261730351035,0,0,0.002,0.331944019016783,0.943663415402096,2.65070205282103
743f08af-5537-4454-a219-18639e5127c6,0.0375982109184472,0,0.0284421467373549,0.324758885060914,0,0.1891545222357,0.493852750435066,0.0094340420325672,0,0,0.0110066316868104,0.178512608674879,0.208391020833766,0.371776674998112,0.0363401609851765,0.00496321891736218,0.128784036472997,0,0,0.0309631951783437,0.825102125173807,0.38558326243311,0.0303553772160777,0,0,0.68511029306962,0.790159555757624,3.29501886999049
925a2268-1a0a-402b-8bb1-e6fa32521afe,0.0248653049608795,0,0.177529330172765,0.0306038756588239,0,0.404138945712625,0.024422313701842,0,0.0221568351845911,0,0.0231283742095371,0.0924287178962952,0.0825384703453262,0.16711586338817,0.0996848237652249,0.0653228718641882,0.0892397138561244,0,0,0.011603233800922,0.683842065204801,0.208176884206609,0,0.0417612202585975,0.002,0.360995330624093,0.933710245335516,2.24855884418732
d7339ba2-0cc2-40b7-9dbe-f8f3366b20d9,0.00162695910865971,0.037349939949338,0.176388922205833,0.11827902155063,0,0.307052994563318,0.0988855746280159,0.0133078950070561,0.0789473493561508,0,0.00168731962062037,0.155257403709222,0.163189401809482,0.178186238750173,0.0457019605372349,0.00121430097092114,0.0658555120481594,0,0,0.00660730788093023,0.684953965386402,0.456941440127739,0,0,0,0.819600290811124,0.740880891078564,2.59143350720989
cbfa6fea-3a77-4d0f-ab15-12307d08055a,0.0869718180274601,0,0.100841842889478,0,0,0.213335438154254,0.0207631967312379,0,0.0488814648090079,0,0.00783195148226833,0.169073819014568,0.0553409480484841,0.142870317317649,0.00951111703268949,0.00297035723861581,0.0454707342297954,0,0,0.00575291034946357,0.306790090963936,0.278209540500402,0,0,0,0.598140471301314,0.841961629191659,1.49461554678931
a308a190-de5d-401c-a030-e089cb6d39db,0.0957574224626826,0,0.101311315099347,0.0581694950278226,0,0.0999802096610837,0.0397848978901531,0.0193393716778922,0.0279316038489328,0,0.00411561988029143,0.126352307105629,0.0470357632710928,0.216340120953646,0.059375675159221,0.0443724784070269,0.0644512480118746,0,0,0.0105201871137073,0.224823779618476,0.193884765950604,0,0,0,0.749471432930919,0.774536328225822,1.43354626113948
57d89d75-a9bb-4bd3-af76-d29def9a9625,0.0944029910959827,0,0.262602156918623,0.121838087488063,0,0.145179969420507,0.0816029938441131,0.00517173150063406,0.0900829536145188,0,0,0.184857919245414,0.126001631931512,0.127592794399383,0.0152008598477424,0,0.0503358531038043,0,0,0.0104140165422808,0.346751677257328,0.185021189725783,0,0,0,0.768859580889035,0.762749380181739,1.84705682593569
6804af50-1b4f-4872-83b8-bae24d398cb4,0.0568167389673563,0,0.0332645468034455,0.0434459623967225,0,0.126106275383083,0,0.0273778669892916,0.0394099306964814,0,0.0177892408423784,0.0251013770447854,0.0467147796604165,0.0847608261283846,0.0200189117933193,0.0106573748693148,0.0196820787420696,0,0.030772675752549,0,0.321051789239519,0.257804035646249,0,0.141204882640447,0,0.498282035546235,0.882193170740224,1.30197929359581
0bb88c14-58c0-45d8-a8f3-f41840f62d37,0.106274908712754,0,0.246677732467303,0.0480071041884833,0,0.371459372151185,0.0416664463037916,0.00623955060795793,0.0646657849776897,0,0.0577137156231779,0.27894998942317,0.0999453585020465,0.440867834648606,0.189419052773917,0.0335686135715321,0.0745827526634009,0,0.00665470833862971,0.0314846475277986,0.639613271200677,0.293004589257688,0,0,0,0.793443194277452,0.753310620998164,3.03079543293981
da046621-2982-42dc-b54d-6c875ecb5368,0.0805589747058473,0,0.188636165589681,0.0547815498098216,0,0.146354248879332,0.0208822987502646,0.0174157832242213,0.080820874192627,0,0,0.314617801538777,0.0956648975853959,0.135031290887359,0.0166447916470691,0,0.0522192847263305,0.00368442249985281,0,0.0032091371777075,0.440338576934545,0.359117994416104,0,0,0,0.796266394991437,0.750758257199169,2.00997809256494
2a48ffd2-9212-48f4-a836-7572eb2feffe,0.0805103299801852,0,0.0996769440937303,0.113122914661942,0,0.0758486405202998,0.231006534025032,0.0403665502049877,0.129509242514095,0,0,0.486340961363915,0.418180227562083,0.108543695361503,0,0,0.0511341991629732,0,0,0.00765880756793554,1.01458335790167,0.143483518482516,0,0,0,0.82464007228381,0.684538560914294,2.99996592340287
