Mixture,B_cells_Memory,B_cells_Naive,CAFs,Cancer_Epithelial,DCs,Endothelial,Macrophage,Monocyte,Myeloid_Cycling,NKT_cells,NK_Bright,NK_Cytotoxic,Normal_Epithelial,PVL,Plasmablasts,T_cells_CD4+,T_cells_CD8+,T_cells_Cycling,P-value,Correlation,RMSE,Absolute score (sig.score)
d32c4662-2b0b-4f78-b031-e6ff5286664c,0.0256086113295764,0,0.516560451257588,1.40132505938878,0,0.029175035127943,0,0,0.590355768158591,0,0.0151774454335591,0.00584360558282898,0,0,0,0,0.000334569790309977,0,0,0.680300426594942,0.754101633746194,2.58438054606918
3574e83f-a983-425b-9082-63d5a32c01d6,0.0337801746075999,0,0.062319190708644,1.65182339536856,0.0218554669255791,0.0107524199202435,0.0128174358170008,0,0.164191958534324,0,0.00392909591505129,0.0205151455735659,0,0.010595878729383,0.0229349714242874,0.000914760891945943,0.0122841263468864,0,0,0.489690829920638,0.87236973262629,2.02871402076307
1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d,0.0353064733626265,0,0.606907013955113,1.31953013546067,0,0.00580629009556695,0.0462505055569621,0,0.429380113937077,0,0.0204083732808111,0.0245904537580981,0,0,0,0.0156411171755888,0,0,0,0.645495378023373,0.774784696073223,2.50382047658251
2dd0b954-db3e-402d-9c06-6160e199dedb,0.035831807024662,0,0.538107174627561,0.292081839592846,0.0600384040380035,0,0,0,0.826178049118464,0,0,0.0522445399577538,0.214167188377533,0.0825141041621264,0.00406549032643967,0.0138987122822559,0.053213776263541,0,0,0.724004685140244,0.696882100087589,2.17234108577119
e7a1cdcf-ec99-44fd-a13b-604cf15b2bd4,0.0124752513811065,0.0370212027936371,0.454209572779369,1.20094042137835,0.0490922981420884,0.0647723309402364,0,0,0.586771668628976,0.013991343655892,0.00731914361197183,0,0,0,0,0,0,0.0565511942905762,0,0.797311421106693,0.668402097564624,2.48314442760221
d667391d-a4f9-40b8-9758-4b9246f49dfc,0.106100149263017,0,0.615809099424317,0.981045174533337,0.0251009593148131,0.087205901098934,0.16369155579492,0,0.233328448729427,0,0.0211584900016104,0.0539261170997035,0,0,0,0.0497385682077095,0,0.0103392039979335,0,0.836926253729662,0.622116669261387,2.34744366746572
650319bc-20e1-4451-bcb5-a35c360060ef,0.0512024137774525,0,0.197721799848273,1.7025162532545,0,0.0648072111179047,0.0429001356583204,0,0.0794322267334882,0,0.00799055908316773,0.011759497390303,0,0.0244560525231217,0.00511451110110729,0,0.00547238636180061,0.00970082838894039,0,0.775930283058813,0.70503090379785,2.20307387523838
cae39998-47d3-4a80-8acb-67d3a9518306,0.190912940225782,0.0345651671443721,0.0782880938050132,0.378319752759389,0.224952763845487,0.0832858234171106,0.0855624982158382,0,0.360174358472219,0,0.0175576283865045,0.140971756296237,0.0629366337131493,0.0587812223432099,0.00165627409558816,0.0187535146169051,0,0.30024047305207,0,0.907707193539043,0.50140980200619,2.03695890038887
032e5aa7-8028-48ad-8fe4-6a5cc6aee5cb,0.00691270570238488,0,0.545990704455576,1.24827342614462,0.133216397142856,0.0394436054435433,0.128655136684839,0,0.182750122321657,0,0.0036708752906899,0.0758822447968343,0,0,0,0.068237341279647,0.0111860334838279,0,0,0.761774915294878,0.693709901249157,2.44421859274647
1c9253df-acb7-492c-aaa8-7718fc778f13,0.182928477040681,0,0.764944337019884,0.886369221735563,0.0660687008539358,0.118938913161765,0.276486927519558,0,0.319864378666248,0,0.0159149438663921,0.125836760582031,0,0,0,0.0304494498738752,0,0,0,0.846184744907804,0.589687910313908,2.78780211031993
cfbfbac5-7f44-4537-9a1c-088075a936e6,0.00486891281816033,0,0.866214109537515,1.21812830312242,0.00974941240934231,0.0612921728487684,0,0,0.416176608521142,0.00192305439940887,0,0.00713265864879427,0,0,0,0.0189426634226151,0.011141761206512,0,0,0.786522165572858,0.655899437542236,2.61556965693468
f3eb5b26-5414-454f-a01f-a282b0369596,0,0,0.240794510369441,0.584904083732175,0,0,0,0,0.550416185888652,0.0128204145374333,0,0.00483065388285906,0.663131857117463,0.0140184058020036,0,0.0245354995224954,0.00872931730112971,0,0,0.760802274452556,0.683143927195488,2.10418092815365
01900aab-4c12-4198-b41f-ff638e5abe3b,0.0372868923107169,0,0.39217211203394,1.0029959358918,0.00368385883179613,0.0654119847151199,0.0574734788055399,0,0.0903028612371599,0,0.0133038183206569,0.0255413578020136,0.633831601462485,0,0,0,0.00425366268636465,0,0,0.927700226122233,0.534820640442055,2.32625756409759
3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9,0.0754561827529491,0.0236099368167909,0.265847103768158,0.52360296307947,0.204562515162224,0.0259391737035388,0.177318863746897,0,0.350142179898941,0,0.00994484792156101,0.075022393440702,0.157320491761813,0,0.00472754972187704,0,0,0.154414494590913,0,0.866761925582333,0.553408067092218,2.04790869636584
90950125-1b6b-499d-97e2-5d6b78b3e6fe,0.00725641640521102,0.0542281006760524,0.189604249950839,0.668452672487508,0.298721443013018,0.0465419182199135,0.24170430555494,0,0.394652166648126,0.0182457658463524,0.00069045695076856,0.0392162061437772,0.0341093738740028,0,0,0,0,0.264027882582487,0,0.853062381129981,0.553454650527813,2.257450958353
ec60e081-f075-4c72-b1e7-62e1f1429fc1,0.0399058592739157,0,0.256557483627105,1.19779499955139,0,0.00257488597867147,0,0,0.67862357764898,0.00604823831350199,0,0.0179057353542538,0.0498768081136053,0,0.00350217380164565,0.0179502645284313,0,0.0736684584452744,0,0.509485162437141,0.860644011443791,2.34440848463677
80982d2d-ce35-4251-a545-391c0d6295d8,0.102849199743127,0,0.794577624692814,1.3043367579032,0.0344630927329781,0.0190360441246086,0,0.0298599074701267,0.233985629483524,0,0,0.0277469726981845,0,0,0,0,0.0235203643162147,0,0,0.778418117818684,0.668518806770894,2.57037559316478
1742c1d9-a359-4d9e-b1e4-1d162472e67a,0.0685350141675413,0.0402965583121655,0.565624577717737,1.19962329887805,0.113995405044532,0.0332889128476155,0.111338366232853,0,0.381592567096031,0,0.0154313988964311,0.0222469550777783,0,0,0,0,0,0,0,0.80915332408507,0.642522224474605,2.55197305427073
63eff205-4fd4-4148-a596-2f7c17da328f,0.260280379492932,0,0.186851617127586,0.633070368755627,0.103250988459056,0.0576379277256511,0.295539942741367,0,0.347597866861219,0,0,0.0911942533470516,0.0356986179238034,0.0147721340022481,0,0.0570381158969786,0,0.196787250226218,0,0.851568180694558,0.568923189203901,2.27971946255974
4fb219d8-519a-4ce9-a3f1-28fae295424f,0.0737951526463942,0,0.626398656466515,1.03135239606566,0.0526668044723921,0.125540486453645,0.0988084676994393,0,0.0721441889375097,0,0.00289588745603555,0.0196944355621227,0.635703447509855,0,0,0.0447155234725147,0.0258071972621027,0,0,0.876535375191421,0.581963508134785,2.80952264400419
a2744918-6659-412c-a5e3-a02b9712890e,0.083966895222912,0,0.914709912068424,0.849606056140975,0.0591226919283736,0.198935823182772,0.0173823928533429,0,0.457446997567821,0,0.0129766596078526,0.0173009531542898,0.0264176097067533,0,0,0.083055840645948,0.0236203585396503,0,0,0.851360463970839,0.58897460420178,2.74454219061911
97a50d88-e662-43d5-9cef-2915545e8968,0.0281383311053883,0,0.126352789580815,1.49859228374271,0.00158337851548301,0.0740559496480221,0,0,0.276528711413614,0,0.0197582242451522,0.00774956785362396,0,0.0246877204719614,0,0,0.00171661563663507,0.0293887317123979,0,0.474310031059459,0.880685614370922,2.0885523039258
fefb685b-91fc-4837-b612-73be3c4d941e,0,0,0.0857392727799982,1.18056495889808,0,0.0565889258981765,0,0,0.232787496343931,0,0.00329691882328449,0.0106722775476459,0.0402318920173255,0.0160978000717291,0.0414408923764222,0.00510970500240124,0,0,0,0.429735684910134,0.903145187551449,1.672530139759
66116a4d-210d-45f8-8dba-3f8c79566ecc,0.0401315439014954,0,0.467611291704516,1.42062730153542,0.0244034845749836,0.0899759127040396,0.000607478863318497,0,0.322971603843678,0,0.00480207299137308,0.0216002452641105,0.0363963947838357,0,0,0.00304741011053958,0.0333305033012016,0,0,0.840120765707432,0.648608511100355,2.46550524357851
4fb42c7e-2a7e-4641-ae7c-e92fd9c2be11,0.0933111785643433,0,0.556112370107749,1.01807334909085,0.0481889105343469,0.12808007442162,0.0260619319234625,0,0.134221364751533,0,0,0.0169407341047383,0.214782690278313,0,0,0,0,0.0122658242273454,0,0.908148458689512,0.561880976327439,2.2480384280043
c48d2d0e-5626-42b3-b508-75b3cceb053f,0.0371840675987954,0,0.65553130742053,1.139235223714,0,0,0,0,0.664846516082712,0,0.0125067719761656,0.0386739031909963,0,0.00826508305401006,0.00590965097964741,0,0,0.00434269908403725,0,0.641998102864705,0.774077685449424,2.56649522310089
a5ecc76e-a696-4e90-8bb4-7a9965e2f8a8,0.00293602489609951,0.0429290868149501,0.495461243811116,1.02354836629415,0.040577540462018,0.0207890063310516,0,0,0.74590871162769,0.013458009427297,0,0.0789246709411483,0,0,0.00236862858927841,0.00194998345564418,0,0,0,0.772036829708532,0.677411666518612,2.46885127265045
2244c5e8-a873-4e29-abb7-e869a7d79e3f,0,0.0463019664890337,0.406398995336868,1.21682866242961,0.00643000522104054,0.0158227897897006,0,0,0.299888107660588,0,0.00246374128523398,0.0181396437215596,0.425440504522346,0,0,0.0205667303514802,0.0175519906358557,0,0,0.874715155207389,0.60656868346262,2.47583313744332
ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9,0.0537295796825961,0,0.187636104506955,1.04120326407005,0,0.0322558608672282,0,0,0.382794538842824,0,0,0.02775205072799,0.227158471825755,0,0.000663363092415983,0.00746592730019003,0,0.0359908496333644,0,0.76102726382287,0.706990102697571,1.99665001054936
87c074cd-bcd8-4280-a12e-b205f50e139c,0.0714777890957989,0.0084773812340688,0.5097054852702,1.17302921433799,0.0761017022805168,0.0280324126378953,0.0103889616283158,0,0.173558147329715,0,0,0.0273456982800113,0.241465917669276,0,0,0,0.0287477616597377,0,0,0.871164717731695,0.604186277860367,2.34833047142353
87e5aef9-f493-4e46-bb5b-7cd18d5e30fc,0.120120984212987,0,0.903543016337083,0.806183214241269,0,0.180256304102617,0.257786709350731,0,0.196142405329193,0,0,0.0874211004750587,0,0.00230033450864812,0,0.0426917691725112,0,0.0463120785552629,0,0.863006951934956,0.569377358805306,2.64275791628536
8f6c4058-6bdd-4f85-94ed-874966ffec55,0,0.0175823388282633,0.246874852593011,1.05655270565102,0.0155253449006029,0.0468268359730857,0,0,0.197380712269049,0,0.0082261911206038,0.0181889216467262,0.0742099334340554,0,0.0229267010941909,0,0.00448469199570408,0.00512127819805567,0,0.789368981284337,0.690805643549425,1.71390050770436
7fe106c5-4235-4930-83cd-84dc5250db89,0.0713395991202354,0,0.544445267855947,1.17015864643502,0.0376799826699442,0.0633369975687132,0.157249342022698,0,0.184972763486217,0,0.0399008540205146,0.0507184160257787,0.177610206787867,0,0,0.023580165815046,0.00321074197541005,0,0,0.877545641344775,0.599764543625544,2.5242029837834
12d9d0ec-4e76-4eba-81b1-6dec7b6f2268,0,0,0.160683342196206,1.53434590761929,0,0.0988192314324146,0.0671915185819809,0,0.26690918511425,0,0.0172477431787087,0.0270746862419436,0,0.0423423763152986,0.00907943170884471,0.0911571884194158,0.000833891836838719,0,0,0.34874422235768,0.941528966988939,2.3156845026452
a37efe02-9662-4b90-8251-003ccb96aed4,0.0678761203454036,0.00503780697316909,0.227248410393583,0.960070634894447,0.0461775362640763,0,0.212174041109729,0,0.264780485814294,0,0,0.0985266576661142,0,0.0567534920791121,0.00193863182853422,0,0,0.0807412036082235,0,0.797213293929701,0.665918619320939,2.02132502097669
3f94086c-9e16-403e-b191-e03e9b6e3ce2,0.0772550474439453,0,0.674132308040191,0.220728711815314,0.0165866075220846,0.0827502054196819,0.398227370522794,0.0549483373461982,0.6621149236536,0,0,0.199163310667633,0,0,0,0.320841975185782,0,0.106805230674428,0,0.861579939179679,0.544986692343057,2.81355402829165
cafc9e36-c5f0-45df-ad03-16210ff0d870,0.0613152357442645,0.0335791104271261,0.705663034527034,1.24561562924626,0.211161486626432,0.0244828346592632,0.0501773316321123,0,0.455494693592808,0,0,0.0442817930648,0.0452254556538574,0,0,0.0161683119497409,0,0,0,0.788455946723314,0.655547906646532,2.8931649171237
9e563a6c-1c6f-4901-a1af-f1ef2d8da025,0.00563369216019291,0,0.0232279982089789,1.32252580408368,0,0.0305263017311642,0.0565840160151018,0,0.338973284608079,0,0.0104378942379791,0.02818282780797,0,0.00486250794098529,0.0604059048478912,0.0315515416686262,0.000383407978717443,0,0,0.477595801059844,0.878687072772458,1.91329518128936
e0527b4b-de23-4b9f-8871-13f64f6976cd,0.0962802033401396,0,0.269339103513217,0.655930523155321,0,0.0300170088087329,0,0,0.78814305361387,0.00245948230451239,0,0.0410305811716998,0.185230980520992,0,0,0.0653698359158759,0,0.00254961123259699,0,0.806133336210416,0.642458561813988,2.13635038357696
697cb422-6fda-499a-b808-9ca2357b9b51,0.00103577888225226,0.00650085040549939,0.69352979955486,1.22207027274903,0.0647190665802872,0.024128843198839,0.149806340726719,0,0.0492304183904234,0,0.0342763406522967,0.0220709365023186,0.0621477958963134,0,0,0,0,0.0237042308126973,0,0.73864371602923,0.699475832061192,2.35322067435154
78142fe5-7a8a-49dd-87b5-6a1e6427893e,0.0244667040428369,0.0196094200712417,0.31330457682721,1.32937202774394,0.0433948988073346,0,0.0961539206810733,0,0.341268027295515,0,0.033001481156845,0.0195619460724943,0,0,0,0.0162138781428391,0,0.0454877268588229,0,0.717286316509732,0.734611657827438,2.28183460770015
9440b088-b04e-4417-9543-5001b0a2b217,0.0511845552722849,0,0.39978445601115,0.628816094959137,0,0.00417636572506172,0,0,1.03589060151666,0.00749260349326135,0,0.0198367231559025,0.486009466721416,0,0,0.0317778987511306,0,0.114598569368142,0,0.792505779960863,0.651006036634427,2.77956733497414
ca05380c-ec64-451e-9834-9a5996017749,0.000247596622109653,0.0177320828286987,0.302693453389349,1.02200834036762,0.0851578027788999,0.0544048814415837,0,0,0.335226589103916,0.0180324303634734,0,0,0.242855894008754,0,0,0,0.0118534793472727,0,0,0.427464389221192,0.907541942042961,2.09021255025168
92914efd-97af-48e2-b097-e91129f8c1b2,0.0512447420081816,0,0.580971292470173,1.14612651762567,0,0.0247761370300151,0,0,0.412073888178964,0,0.0453261815992807,0,0.0675828729006575,0,0.0182636398855774,0,0,0.12465201642095,0,0.702615055841421,0.740299437282305,2.47101728811947
cf86835f-2bd2-4b15-a9a9-66fe369a560d,0.00553540419359695,0.0198638019409401,0.164031244654835,1.06383492490703,0.0164253475162803,0,0,0,0.617297221652638,0,0.0100583156511462,0.00275940675172333,0.067967097359005,0,0,0,0,0.0312920985592061,0,0.730985199408487,0.718344944494724,1.9990648631864
352ec91a-6c0a-4d6e-b6bd-4237f5eebde9,0.0868908836198112,0,0.426345416352405,0.790125482272615,0.00672203880142632,0,0.0113210213540284,0,0.819973268379567,0,0,0.0521668616453417,0.0877686863411237,0,0.0467660319522569,0,0,0.0515532932479435,0,0.741005739636169,0.696651143305064,2.37963298396652
