Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
706fb35c-d467-4f93-b5ea-0cd841533655,0.322058863183286,0,0.353565191002046,0.509689773990695,0,0.678235669516662,0.0959217297677587,0.233406650121696,0.169763002884628,0.022386236807252,0.166081350617312,0,0.0283257946139881,0.389043561449445,0.358948820947558,0.657477489493227,0.0494646799518599,0,0.08485075171217,0,0,0,0,0.452227693633791,0.891290071586345,4.11921956605958
2b9e2225-fb4d-4bc5-8c9a-58cd993627f9,0.232382472416178,0,0.268776344378539,1.3455714992017,0,0.604100286149495,0.0967295787373172,0.582653130596462,0.422976242845179,0.090112012802805,0,0.14674265457155,0.00280266693946901,0.574695940633402,0.521460127343251,0.987034806324831,0.0505502617796519,0,0.740950944880241,0,0,0.0206249799197196,0.002,0.397081125520138,0.917458286410523,6.6881639495198
8dc201bf-b152-458f-86ee-347744a1b9bd,0.00245225716073023,0.0306958833032692,0.0422031761114641,0.0658628617037348,0,0.00263049558353296,0,0.11614054974051,0.174479339522429,0,0.114579729533975,0,0.00259626368236549,0.933729119500559,0.0264299312525348,0.146564035806424,0,0.232602333475691,0,0.0706073447330935,0,0.0137843213466281,0,0.507589653198446,0.862050858759443,1.97535764245694
0ba03a16-3c4f-4118-91aa-53d4a7c00d38,0.111704972739077,0,0.170648197305127,0.328815952049872,0,0.451874071346688,0.00997473684782363,0.207591873191184,0.227029190223567,0.0282894442457439,0,0.0275460104638978,0.0125073019808642,0.296185692253023,0.234397590468162,0.409173167059251,0.0412575787560169,0,0.377324965919293,0,0,0.00537117963412525,0,0.687053000994953,0.77604931799983,2.93969192448372
2100a159-27a6-47f2-a2f2-58f5343e88b0,0.116812698230594,0,0.0572480033045868,0.105061688699781,0,0.324424108273124,0.021035637869408,0.13235251709935,0.239091878545485,0,0.12550992411854,0,0,0.515674412779364,0.228733772909842,0.346878847579077,0,0,0,0.0770203520788349,0.00106812359538331,0.00866486022520642,0,0.510198093004635,0.861166223094693,2.29957682530858
e548b6da-7025-48ef-bac6-50dcf66abe71,0.202160381573621,0,0.16313249104586,0.504023950059984,0,0.491177605458717,0.152193251794504,0.230485151724103,0.175199083105693,0.0403118029974079,0.000988118329585917,0,0.0359079538981167,0.0332348320023774,0.355425619659359,0.412112359017415,0.0818043051627218,0.0405951703948007,0.420957403859073,0,0,0.0170720015922238,0,0.628055981491983,0.804157470767702,3.35678148167556
45312cc1-6a70-441f-9711-85dcc224bb98,0.720029529473356,0,0.528144751789835,0.3317585619997,0,0.656890062581188,0,0.222770253168941,0.148224313307432,0,0,0.0896969772471533,0.108546855660578,0.148479953749522,0.18281145406874,0.380905841502276,0.0319770695325485,0.0127126374817669,0.489824000317895,0,0,0,0,0.568312612161185,0.831206493449755,4.05277226188093
f3c13192-fe4d-45c5-9d12-5294799bd7f8,0.203824743511467,0.019113096860383,1.18040023277614,1.04156934297014,0,0.656178412056254,0,0.33957090221988,0.57356305448044,0,0,0,0.0957882729406603,0.38800579891771,0.516100477889485,0.538394850474721,0.144903055744495,0,0.3961476904818,0,0,0.0529390953145922,0,0.467648287804916,0.883197801820587,6.14649902663816
aa3cbc51-b74d-44b1-9043-cb2b9855a72b,0.0803772992495573,0,0.22769047703784,0.127855948236838,0,0.27114335313048,0.0100314866847225,0.0864434400476419,0.160592951356594,0.00198756985146892,0,0.0263604946525301,0.0143011102206966,0.322731572542992,0.148241894142858,0.281118164978414,0.0284853519120874,0,0.0783587522811307,0,0.00125922549709356,0.00650147835040189,0,0.698198412312398,0.765903813154025,1.87348057017335
6365a756-2e65-42cb-be4f-1f726915ca94,0.20789496635708,0,0.674697857548259,0.12630612616405,0,0.25767414245475,0,0.0898401700499546,0.153835909747439,0,0.0273339218533684,0,0.00413566486988371,0.642647359191013,0.139080598376317,0.405082617661979,0.0264726203286421,0,0.200173276272221,0,0,0,0,0.492994063619114,0.869909818404652,2.95517523087496
3334577a-8045-4613-9a1b-e79fd62d5d6d,0.142104690354482,0.00409775153387261,0.287845775714004,0.695537668602264,0,0.915147080940815,0.255111915970273,0.483654018622377,0.348157295657819,0,0.234410541847397,0,0.0835230556211572,0.718729496323355,0.518470804431843,0.495664516603684,0,0.00567705232652658,0,0.0298426729431186,0,0.0338903450280783,0.004,0.367281880958574,0.93368998273247,5.25186468252107
ba295155-272e-43eb-9d6a-e4c9c392e68b,0.226530357010386,0,0.116607593466946,0.185306358738194,0,0.639880801663557,0,0.102685530193419,0.0675333088161726,0,0.019611903503582,0.0105268211721078,0.300131016999102,0,0.158262394760834,0.407880422604456,0.21196068223479,0.0345658912819776,0.220206210198098,0.00201180315919807,0,0.0010782995539662,0,0.458682729717611,0.89083781605438,2.70477939535679
b9e82597-fdf2-4479-a764-29193ddbd58f,0.0409794473137214,0,0.093460245065822,0.0393475107811886,0,0.178022325974272,0,0.0545412818527087,0.0818792647492165,0,0.00182525699590169,0.0172158902441685,0,0.450400401044143,0.0339349102947821,0.15047703228868,0.0483222941489392,0.058323840654896,0.145415034493481,0,0,0.031999867274794,0,0.701988894751378,0.75800636152928,1.42614460317671
99296d22-e605-49cd-b37f-a1b900be5d53,0.0535663041100098,0,0.046299084829116,0.0621948288811314,0,0.23259448885627,0.011547525800481,0.164069568000915,0.0747978300004716,0,0.0224496919566716,0,0.0464681224000652,0.434559707931672,0.107445221833648,0.397691539368079,0,0,0.0200762646338417,0.026052675035973,0.00422603197386812,0.00152176106874955,0.004,0.335195872916202,0.949531248075848,1.70556064668096
