names,scores,logfoldchanges,pvals,pvals_adj
POLD2,4.587824,0.57768226,4.478903449930846e-06,2.3606970410123793e-05
C1orf122,4.587633,0.37466377,4.482992421076922e-06,2.3619295875670015e-05
DYM,4.5868382,0.5311632,4.500091329426434e-06,2.3700129706460138e-05
DGKD,4.586278,0.2930262,4.512182468182564e-06,2.3754536887704772e-05
HAGH,4.5847507,0.25789693,4.545280277226659e-06,2.3919448822394427e-05
KIF22,4.5843697,0.48015544,4.553577912724809e-06,2.3953772622376548e-05
CLPTM1,4.5838003,0.35919946,4.565999101178218e-06,2.4000399638565524e-05
MGAT2,4.5826106,0.3961405,4.592064452943057e-06,2.4128008435965993e-05
MLX,4.582333,0.3255299,4.5981715422426e-06,2.4150692339229042e-05
VPS25,4.580514,0.40952894,4.638350683919206e-06,2.4352243493432628e-05
DTD1,4.5767393,0.3636033,4.722790785813885e-06,2.477628929742875e-05
LMF2,4.575195,0.2988297,4.757767074676326e-06,2.4950078172797384e-05
MRPL27,4.5717506,0.33502612,4.836666032512679e-06,2.5334291450579804e-05
GDE1,4.5716314,0.46587473,4.839421031175306e-06,2.5338885515579514e-05
NCBP2,4.5706296,0.28382105,4.862611284949374e-06,2.545043214422882e-05
RNPEP,4.570327,0.48007315,4.869639324724428e-06,2.5477333620979726e-05
KEAP1,4.569281,0.46764532,4.893996336693996e-06,2.559470047125307e-05
PPP2R5A,4.569201,0.2811018,4.8958661466170735e-06,2.559470047125307e-05
SOD2,4.5676365,0.25023723,4.932539825892026e-06,2.5766457557398803e-05
DDX49,4.567265,0.4459883,4.941286993007045e-06,2.5802161531209003e-05
USP10,4.562594,0.41337854,5.052543020039593e-06,2.6372906371138967e-05
POLR2D,4.5621786,0.5390348,5.0625558645504795e-06,2.6414952157919422e-05
PPIL4,4.559969,0.39748383,5.116123378917589e-06,2.666351979595791e-05
EXOSC7,4.555693,0.40899283,5.2213097448232915e-06,2.7190711071748617e-05
USO1,4.5497193,0.29607683,5.371748476383555e-06,2.796334961105066e-05
RFC2,4.548681,0.4809506,5.398320210599869e-06,2.809083478658852e-05
AKAP17A,4.546977,0.27856573,5.442189513371663e-06,2.829728828667586e-05
JAK3,4.5393324,0.29986244,5.6432601503037345e-06,2.932018067310292e-05
SEC23B,4.537447,0.40852302,5.693936423881787e-06,2.9560709568078856e-05
RB1,4.536474,0.3714161,5.720251558023453e-06,2.9685905489388634e-05
PPP2R2B,4.53636,0.3076762,5.723356376034795e-06,2.9690598839614566e-05
HK1,4.533198,0.40744376,5.809737250828263e-06,3.0115553102353345e-05
ACLY,4.5321946,0.38402432,5.837405316455703e-06,3.0247354045674658e-05
RBM48,4.5313954,0.53837574,5.859532793076387e-06,3.0350355461412552e-05
C8orf76,4.5305147,0.6005794,5.884014796650953e-06,3.0465468784041178e-05
MRPL50,4.5268373,0.4178871,5.987300166384152e-06,3.097647283167997e-05
PGD,4.525449,0.458889,6.026742955778251e-06,3.115664471353101e-05
GTF2F2,4.5197597,0.37913093,6.190993997146485e-06,3.19690325309979e-05
SLC35B1,4.5196695,0.33788177,6.193616785938985e-06,3.197034096888857e-05
GSN,4.5185766,0.34366867,6.225667589644785e-06,3.212349246159735e-05
TBK1,4.5184374,0.31468248,6.229764573221269e-06,3.2132344566695173e-05
HTATIP2,4.51566,0.3673752,6.311985703181686e-06,3.254399048262533e-05
LIME1,4.5153213,0.6731076,6.3220822500533705e-06,3.258359656224986e-05
SUPT7L,4.5139666,0.5072703,6.362623182308346e-06,3.2767509388887983e-05
ICAM1,4.5133142,0.3642905,6.382239526519723e-06,3.2855993106192534e-05
ANXA5,4.511014,0.3048009,6.4518527075155945e-06,3.3201696637112094e-05
RASSF4,4.5084333,0.4166534,6.5308109754100325e-06,3.359520872710925e-05
YIF1B,4.508214,0.52633095,6.5375660013313946e-06,3.3617141027425496e-05
FABP5,4.5080624,0.36091575,6.542229385093636e-06,3.3628305178311784e-05
CDC27,4.506533,0.5002629,6.589535638886087e-06,3.384568114788351e-05
DNAJC4,4.506231,0.31013766,6.598936529666874e-06,3.388106948051565e-05
ZC3H11A,4.5055637,0.38821387,6.61969862041121e-06,3.3973862791328076e-05
UBR1,4.5041723,0.4106976,6.6632187597279545e-06,3.417210593881007e-05
NKAP,4.5036907,0.29571545,6.678331602137106e-06,3.4236598901077496e-05
TIMM10,4.502967,0.41807148,6.701125502390564e-06,3.4340405014719286e-05
CDKN2AIP,4.5026917,0.30884716,6.709818820574855e-06,3.437190028322571e-05
C15orf61,4.4988155,0.39294115,6.833307080486041e-06,3.49912001658437e-05
SSR4,4.4974384,0.25476784,6.87770340386771e-06,3.520517906994955e-05
TGS1,4.4925256,0.3298034,7.038343256222909e-06,3.6000138573243254e-05
BCL7C,4.490331,0.28139874,7.111256253211769e-06,3.633176093320197e-05
CD83,4.4884224,0.3515511,7.175259630960871e-06,3.664488198355603e-05
BLOC1S6,4.4874263,0.28107172,7.2088757376949695e-06,3.6788714193917636e-05
ZC3H18,4.487134,0.3056906,7.218767529397241e-06,3.682526664429375e-05
PLD3,4.4869323,0.27319497,7.225604504101928e-06,3.6846213746729896e-05
GMIP,4.4852443,0.4267646,7.2830394093835565e-06,3.7125066396226795e-05
ZNF106,4.484394,0.3055495,7.312139959966487e-06,3.7259329486339806e-05
DDX23,4.4791384,0.3934082,7.4944870414450395e-06,3.817407083813436e-05
LTA4H,4.474802,0.329131,7.648208947198773e-06,3.894237106586908e-05
RRAGA,4.4745245,0.26436976,7.658159901719314e-06,3.897832951863399e-05
JAGN1,4.472193,0.3342252,7.742156853489568e-06,3.9361312141723715e-05
CLK3,4.471337,0.28707528,7.7732127377245e-06,3.950431618460139e-05
ASL,4.4690905,0.32482973,7.85529843917316e-06,3.9906454005935034e-05
LRRC41,4.4683714,0.4734597,7.881742789214108e-06,4.00257265543342e-05
TSC22D2,4.4674616,0.36060566,7.91531772216249e-06,4.0169151552678015e-05
GPN1,4.4665065,0.4058478,7.950724489270753e-06,4.033049832095123e-05
SH3BP2,4.4658546,0.30791473,7.974969849485463e-06,4.042309097637391e-05
YWHAG,4.464311,0.40707165,8.032678488684981e-06,4.068503410203696e-05
HDAC7,4.4636817,0.4201893,8.056319296449827e-06,4.077416214065923e-05
MEF2D,4.4632006,0.36395344,8.074440648215197e-06,4.0850554055630914e-05
UTP23,4.463059,0.4599552,8.079784975384456e-06,4.086227086688998e-05
DCPS,4.462464,0.445407,8.102255983661627e-06,4.096056200357675e-05
METAP1,4.460355,0.4915642,8.182399934459275e-06,4.1319282303764595e-05
ZNF430,4.4600587,0.29689023,8.193718333598145e-06,4.1360958277306306e-05
RAF1,4.45772,0.2836642,8.283599425196647e-06,4.179903030821928e-05
BLVRB,4.4569073,0.44557193,8.31505169187622e-06,4.1942053262985364e-05
MOAP1,4.45619,0.35907677,8.34291127940816e-06,4.205944894278211e-05
NKIRAS2,4.4560785,0.637712,8.347241232652921e-06,4.205944894278211e-05
TIMMDC1,4.455992,0.34835753,8.350606995575835e-06,4.205944894278211e-05
UNC45A,4.4559875,0.49491522,8.3507940204338e-06,4.205944894278211e-05
DPF2,4.4545655,0.34226573,8.40632971230106e-06,4.229179970472714e-05
SS18,4.453048,0.35566682,8.465975754541476e-06,4.257600106449055e-05
STAT5A,4.4527936,0.47271058,8.476024509004035e-06,4.261065525335002e-05
MRPL38,4.451684,0.6454282,8.51995518297494e-06,4.2815551316156745e-05
IRAK4,4.4497485,0.2706194,8.597085558059651e-06,4.318707201597129e-05
BTN3A3,4.448575,0.31936437,8.644192632753982e-06,4.3407551616579636e-05
ACSL3,4.448263,0.4015885,8.656733747088814e-06,4.345435582197521e-05
TRAF1,4.4481025,0.48322743,8.663220671826066e-06,4.347074619745225e-05
CD59,4.4469023,0.39217108,8.711745001270712e-06,4.3683860568417405e-05
RRN3,4.446892,0.4625866,8.712166959876325e-06,4.3683860568417405e-05
SLC25A4,4.445374,0.5434074,8.773917593787956e-06,4.396081325398474e-05
CORO1A,4.4418564,0.2884782,8.918604025502169e-06,4.466916262661498e-05
REXO2,4.4413915,0.2566245,8.937909502644271e-06,4.4749244125854976e-05
RAE1,4.4393783,0.43258592,9.021905906892836e-06,4.515303278994994e-05
NOC2L,4.4375987,0.2884917,9.096807461431889e-06,4.549415236363991e-05
RAB5B,4.4368505,0.45906663,9.128454510542151e-06,4.563550822924981e-05
MRPL3,4.4346666,0.31948316,9.221491739921369e-06,4.606648946566421e-05
ACSL5,4.4341965,0.45164207,9.241629220864455e-06,4.615000113883201e-05
CD7,4.4323854,0.25959426,9.319622451420114e-06,4.652225887421813e-05
INTS10,4.430767,0.35562846,9.389837631109632e-06,4.683296967810281e-05
SNRNP25,4.4307113,0.51914763,9.392278659226725e-06,4.683296967810281e-05
TNFRSF1A,4.4283366,0.28795364,9.496267373534691e-06,4.7320299302043274e-05
GFER,4.4282613,0.3524796,9.499580952118326e-06,4.7320299302043274e-05
COA6,4.42824,0.42152435,9.500532928869431e-06,4.7320299302043274e-05
CPSF7,4.4279337,0.40659896,9.514011406966736e-06,4.736994683180892e-05
PTS,4.4267464,0.35591823,9.56651086074877e-06,4.761377021176066e-05
TBC1D20,4.4239407,0.4069584,9.691657087315061e-06,4.8201079645831964e-05
STX11,4.4206085,0.29425058,9.842336175272088e-06,4.892511199315209e-05
TFDP1,4.4205613,0.4882022,9.844488183606901e-06,4.892511199315209e-05
PTPRC,4.4195356,0.2853984,9.891323260977837e-06,4.9139773475837244e-05
BANP,4.4171968,0.3763949,9.99891617720476e-06,4.965600882555165e-05
IL4R,4.4167295,0.35796934,1.0020561061624923e-05,4.9745191465969495e-05
CCNL2,4.416291,0.2537578,1.0040875192145193e-05,4.982770465892427e-05
METTL17,4.413179,0.41790366,1.0186365026054436e-05,5.053111150608548e-05
YTHDF3,4.4118123,0.45473406,1.0250892047781696e-05,5.083251980915782e-05
FKBP3,4.411657,0.27388057,1.0258250177966477e-05,5.0850319489824275e-05
SNAPIN,4.410191,0.31883845,1.032794618367741e-05,5.117700251794318e-05
WDR18,4.4100804,0.4660864,1.0333217363013367e-05,5.1184325212606224e-05
KDM6A,4.40872,0.497518,1.0398324876315822e-05,5.1450164120326145e-05
URI1,4.406806,0.28734538,1.049061449051065e-05,5.188777907641503e-05
NAA60,4.4034896,0.42647734,1.065234457586728e-05,5.2646163165760156e-05
XPO1,4.4031477,0.26833975,1.0669152093825485e-05,5.2693583163245705e-05
MRPS18A,4.402892,0.38777947,1.0681725051976059e-05,5.273637618964982e-05
TPD52,4.4020634,0.3359596,1.072261568086281e-05,5.289954419812867e-05
ARFRP1,4.3984838,0.36593756,1.0900978982724343e-05,5.3759835312097796e-05
NEK7,4.3959193,0.39363828,1.1030495322271025e-05,5.4378689581075246e-05
TP53I13,4.39427,0.38192907,1.1114568253978736e-05,5.475314693352869e-05
RIPK1,4.392636,0.56301785,1.1198468862158014e-05,5.5126209542903354e-05
FLYWCH2,4.3923874,0.50966334,1.1211264989756297e-05,5.5169073124282176e-05
CA5B,4.3879805,0.34549963,1.144079560105312e-05,5.625752734876448e-05
IMPA1,4.38784,0.476822,1.1448208750915047e-05,5.627347201314999e-05
STAG1,4.3874226,0.34883898,1.147018024567377e-05,5.636094029675025e-05
SF3B3,4.383492,0.36698866,1.167918740182884e-05,5.732530942629193e-05
CBX5,4.3780675,0.36709464,1.1973619997959201e-05,5.8727755228085604e-05
DNAJC10,4.3759627,0.45216215,1.2089769787803348e-05,5.925436387462062e-05
PIK3R5,4.37491,0.3753598,1.2148269446177719e-05,5.951946246814668e-05
CWC25,4.3739185,0.25078574,1.2203590452969156e-05,5.976880071938759e-05
VAV3,4.3698006,0.27519637,1.2435994027186313e-05,6.0884930119312376e-05
COMMD5,4.365663,0.27192843,1.2673777964446966e-05,6.200409212265516e-05
NDUFS4,4.3633723,0.25491259,1.2807274136925016e-05,6.263448710747707e-05
TUBGCP2,4.362983,0.2931257,1.2830084119433305e-05,6.27233061679397e-05
NMRK1,4.3602023,0.26446393,1.2994218156536895e-05,6.347971961844761e-05
ZC3H7A,4.3597636,0.40642595,1.3020298937278957e-05,6.354044177050922e-05
C5orf15,4.3597555,0.40113086,1.3020775327611206e-05,6.354044177050922e-05
C4orf48,4.3586445,0.34730443,1.3087059893769533e-05,6.384081675583237e-05
PEX16,4.357966,0.33701834,1.3127666794075917e-05,6.401576004787364e-05
PPP6R2,4.357013,0.3902665,1.3184920936523353e-05,6.424851505832777e-05
ACOT2,4.3557553,0.8159877,1.3260870945375366e-05,6.454867664716804e-05
XAB2,4.354761,0.45119292,1.3321210675411095e-05,6.481900311695705e-05
DNAJC9,4.354271,0.36644506,1.3351039538405452e-05,6.494072692563259e-05
TWF1,4.3522997,0.50845116,1.3471682352283148e-05,6.550393152409244e-05
NFU1,4.351805,0.27850696,1.350212844266062e-05,6.558945696321333e-05
PDXDC1,4.348125,0.38634792,1.373062078358473e-05,6.664290152262905e-05
PPIL3,4.347736,0.32667685,1.375499699096608e-05,6.671321869126719e-05
TMEM222,4.347447,0.4290335,1.3773130309989528e-05,6.677716394994204e-05
TFG,4.3454003,0.27741584,1.3902174033361129e-05,6.735441085534712e-05
ARHGEF7,4.344036,0.40112326,1.3988842961667732e-05,6.77256756662299e-05
TRIM27,4.3433743,0.41103476,1.4031091387413745e-05,6.790585225623158e-05
PARP15,4.342379,0.320819,1.409482073211878e-05,6.818982292523438e-05
TRNAU1AP,4.338813,0.30306572,1.4325454435640423e-05,6.928077301078718e-05
ANKLE2,4.3374724,0.34638068,1.4413063241703104e-05,6.967949205313508e-05
HADHB,4.3372765,0.26873413,1.4425928102141962e-05,6.971670769419824e-05
SUCO,4.3352537,0.35244042,1.4559207493637732e-05,7.033562001849406e-05
TIMM50,4.3347845,0.457501,1.459029399581185e-05,7.043536203416432e-05
LIPA,4.333341,0.31761476,1.4686338152212294e-05,7.084832344933875e-05
DNAJB2,4.3331504,0.37156987,1.4699061146251468e-05,7.08590325281783e-05
SRP68,4.3324256,0.44024673,1.4747536632925745e-05,7.106732563859538e-05
DPM2,4.3307867,0.29691663,1.4857745260369908e-05,7.154730792225952e-05
MEX3C,4.3304296,0.37055925,1.4881861470094316e-05,7.163787257081078e-05
ALG5,4.329868,0.2852302,1.4919895792270679e-05,7.17953473342041e-05
HGS,4.327854,0.42838034,1.5056920634015348e-05,7.242888774145065e-05
SNRNP35,4.32616,0.4139025,1.5173135385111383e-05,7.293591583587741e-05
RUVBL2,4.3252444,0.45524278,1.5236266368168699e-05,7.321329847069097e-05
ARID2,4.324023,0.36866727,1.5320941933391134e-05,7.35939727686887e-05
ANAPC15,4.3222127,0.42503858,1.5447226886637106e-05,7.417417522469554e-05
TAF3,4.320541,0.33631796,1.556473004621189e-05,7.471181163768661e-05
PPM1M,4.3183255,0.41149476,1.5721757552753398e-05,7.543871787315135e-05
SMC4,4.3159122,0.27338606,1.5894520415895776e-05,7.624058441936783e-05
HDAC3,4.315005,0.40831846,1.595993092429468e-05,7.652713147175129e-05
UBR5,4.314824,0.34925032,1.597300904636491e-05,7.6562632704299e-05
DCAF12,4.3137712,0.6404407,1.6049308076469007e-05,7.687373584515311e-05
ORMDL3,4.312933,0.37521642,1.6110305478668074e-05,7.713852087426129e-05
ODF2,4.3106847,0.53308606,1.627499030993834e-05,7.789941264703725e-05
MRPL32,4.308715,0.36591938,1.6420582964844155e-05,7.854056219235809e-05
LEMD3,4.3065314,0.5164873,1.6583428336792874e-05,7.929135313548769e-05
POP7,4.302774,0.40029132,1.6867284910095106e-05,8.059145725634322e-05
SDAD1,4.3025913,0.32046342,1.688119278857347e-05,8.062935727299888e-05
TAPBPL,4.3008094,0.29572544,1.701755302829161e-05,8.125189066197406e-05
ABHD12,4.298782,0.4521357,1.7173934148482743e-05,8.196954137441727e-05
PLEKHA1,4.297814,0.26120612,1.7249086416017758e-05,8.229912411998854e-05
ECD,4.296083,0.41984978,1.7384259715569622e-05,8.291474596754362e-05
KIR2DL3,4.2953806,0.37524205,1.7439379063132232e-05,8.314824795012127e-05
KLHL28,4.2950788,0.36638942,1.7463124611901224e-05,8.323205241553627e-05
NPRL2,4.2945247,0.31776688,1.7506790800637357e-05,8.341070913594628e-05
ARRDC2,4.2931495,0.39488798,1.76156492648399e-05,8.389973721513759e-05
SMARCD1,4.2917023,0.46038365,1.7730842867383068e-05,8.441858250162306e-05
TPRKB,4.288371,0.2734943,1.7998835819831985e-05,8.56039096640793e-05
DHRS4,4.288077,0.61436623,1.8022657086782668e-05,8.568700213952027e-05
SCAF4,4.287447,0.36383495,1.8073841054651245e-05,8.590008360352562e-05
SMAD2,4.2847967,0.25602224,1.8290632896232448e-05,8.686923958777347e-05
LIX1L,4.284694,0.37621835,1.8299065938333334e-05,8.687871101545802e-05
CASC3,4.2828746,0.36555523,1.8449436632505528e-05,8.75310297054842e-05
CDK16,4.282454,0.5912701,1.848433504956975e-05,8.766577603650076e-05
NABP2,4.279795,0.3986603,1.8706553772808137e-05,8.86885207507028e-05
CUTC,4.278488,0.37922773,1.8816686407500708e-05,8.917932901173412e-05
POLR3K,4.2733088,0.3731445,1.9259341612261678e-05,9.124518833365408e-05
CRTC2,4.2730775,0.5567245,1.9279346692920418e-05,9.130790625748515e-05
PRPSAP1,4.272901,0.36772442,1.9294588739620164e-05,9.134803012761224e-05
PDE6D,4.272762,0.5131853,1.9306651940304094e-05,9.137308124536063e-05
ESD,4.26999,0.27643046,1.9548166557141688e-05,9.241885471461555e-05
TEX30,4.268642,0.58535916,1.9666682632604646e-05,9.294660201812066e-05
EXOSC4,4.268371,0.5496168,1.9690552612932397e-05,9.300161110917536e-05
LYRM2,4.264498,0.3043884,2.0035184681911284e-05,9.45887847841249e-05
KIDINS220,4.2643905,0.332825,2.0044885222217194e-05,9.460148174304882e-05
EXOSC5,4.260031,0.651852,2.0439816466103e-05,9.643162362836637e-05
CREB1,4.259941,0.28686133,2.0448091938271322e-05,9.643694670503144e-05
ATL3,4.257793,0.3779324,2.0645519154986795e-05,9.730003142096989e-05
DENND4C,4.2539783,0.38368997,2.1000555988813205e-05,9.89041891647667e-05
NRROS,4.2529993,0.5207065,2.1092633306151225e-05,9.930317557567986e-05
CTNNBIP1,4.250828,0.38711226,2.129818758265328e-05,0.00010021890532707368
IGSF8,4.2507877,0.48629323,2.13019951440041e-05,0.00010021890532707368
SIN3A,4.249039,0.41792038,2.1468943195453667e-05,0.00010089879851489248
NDFIP2,4.244457,0.4620687,2.1912345845017073e-05,0.00010287518527724962
HUWE1,4.243755,0.26762557,2.198105892066453e-05,0.00010316188800574834
NIN,4.2395897,0.2886627,2.2392871549472334e-05,0.00010505807225905083
TRAF4,4.2391253,0.56266844,2.2439239179423916e-05,0.00010523901781298814
VHL,4.2390037,0.334329,2.245140579935937e-05,0.00010525949216496037
PRPS1,4.233974,0.26149395,2.2959767158063842e-05,0.00010760546657303071
GOLIM4,4.230429,0.4329055,2.332457492689022e-05,0.00010920141897589513
RAP1GDS1,4.2287726,0.25567752,2.349695634484963e-05,0.00010993218861340363
RMDN3,4.2237406,0.35193884,2.402806447398199e-05,0.00011233911086189847
GOLGA2,4.22311,0.4518617,2.409536825323093e-05,0.00011261475713226357
GMDS,4.221576,0.50266623,2.4259974138236858e-05,0.0001133448168446087
SREBF2,4.219192,0.5820777,2.4517943086647817e-05,0.00011447079794745295
MEI1,4.2150054,0.4237315,2.49772305924969e-05,0.00011653449944141103
MRPL2,4.2147717,0.4201187,2.5003118111424698e-05,0.00011661495771775094
ZDHHC7,4.212263,0.60490626,2.5282487826064886e-05,0.00011787719704115186
IREB2,4.2111917,0.31940138,2.540269990480099e-05,0.00011839676332140925
PPM1D,4.210911,0.54276675,2.5434325264384837e-05,0.00011850322886475988
PHF14,4.2101326,0.25965062,2.552209874934441e-05,0.00011887113511387784
PIGC,4.208639,0.32974997,2.5691319239067105e-05,0.00011961800224041839
CDS2,4.207877,0.29654798,2.5778109683192734e-05,0.00011998069470690569
NSF,4.2061334,0.6013767,2.5977720155373752e-05,0.00012086806139877863
ALG3,4.205166,0.496718,2.608906445644518e-05,0.00012134427670141842
RRM1,4.2040153,0.56295985,2.622210736484222e-05,0.00012192105260986082
SLC35B2,4.203022,0.47863084,2.6337522843842e-05,0.00012241549973543236
GSK3B,4.20125,0.27343062,2.654453612846255e-05,0.00012333520178420978
RDH11,4.201043,0.35960895,2.6568770996147816e-05,0.00012340531051670308
EXOSC10,4.19796,0.42969587,2.6933019703634728e-05,0.00012496810002102593
NOL11,4.1976204,0.34723318,2.69734128992947e-05,0.0001251124992266014
TTC17,4.197495,0.25238362,2.6988384422985184e-05,0.0001251389247489138
ARHGEF2,4.194272,0.34686074,2.7374917571944884e-05,0.00012684401194994928
ATP8B4,4.193304,0.3805258,2.7492045805193104e-05,0.00012734300516631326
CDK11A,4.1926827,0.3049527,2.756747579564974e-05,0.0001276485761532951
MAP2K7,4.1912665,0.3131347,2.774016521685997e-05,0.000128316095053511
PARP4,4.1896257,0.32057607,2.7941473761378522e-05,0.00012920298336610022
UBA5,4.18424,0.5092717,2.861219290221138e-05,0.0001321233123988837
GNGT2,4.1832247,0.3751476,2.8740322031670914e-05,0.00013266957412703923
ZCCHC10,4.1815615,0.30645433,2.8951378356264004e-05,0.00013359813548600213
LRPPRC,4.1787863,0.38268426,2.9306863515136403e-05,0.00013514610711200803
C5orf24,4.1773806,0.30572128,2.9488544710565248e-05,0.00013593745602311476
SNX20,4.177106,0.35692975,2.9524157303940528e-05,0.00013605514156491447
CCDC25,4.173154,0.32981247,3.0041195023564845e-05,0.0001383432916221708
TMEM223,4.1714253,0.3997295,3.0270041611126135e-05,0.00013934959790478505
SUCLA2,4.171014,0.58256865,3.032476750090295e-05,0.00013955391810698619
YDJC,4.1709065,0.3296153,3.033905000604992e-05,0.00013957204286792758
HTRA2,4.169525,0.3631997,3.052348240912937e-05,0.00014032482049280499
IMPDH1,4.1681504,0.4653293,3.0708117224072786e-05,0.00014112555371403749
ABHD16A,4.168068,0.68123746,3.071922683861562e-05,0.0001411285419589515
BCKDHA,4.1676283,0.8100456,3.077850662628571e-05,0.00014130465801581255
ADK,4.166778,0.4937964,3.0893487672743493e-05,0.0001417842956354857
HNRNPH2,4.1654153,0.2525478,3.107861218719228e-05,0.00014258541796728508
PRKD2,4.16477,0.3149873,3.1166647189719106e-05,0.00014294071058153633
TOR3A,4.163175,0.43664554,3.138524016611702e-05,0.0001438943409994621
MRPS22,4.1622634,0.3561813,3.151088263225616e-05,0.0001443722714285339
GTPBP6,4.1611047,0.46601504,3.1671189734539924e-05,0.00014505748916773494
DERA,4.1597996,0.46730763,3.185269866685616e-05,0.00014578486135158837
UBA6,4.1582236,0.29445773,3.207316275796727e-05,0.00014664967302380628
HBS1L,4.1580534,0.38217977,3.20971107193594e-05,0.00014670945627923997
DESI1,4.1562166,0.45667657,3.2356108200787305e-05,0.0001477931509658846
BTF3,4.154777,0.314101,3.25604929147029e-05,0.00014867638947481767
PRKAG1,4.1508336,0.28761393,3.312663389948673e-05,0.0001512103082563513
POP4,4.1503487,0.29230124,3.319693771256458e-05,0.00015144624488421082
MRPS17,4.148945,0.79213256,3.34011071874485e-05,0.00015230859725591167
KBTBD2,4.1486144,0.33541787,3.3449382037308795e-05,0.0001524257047718364
ENC1,4.147671,0.47589117,3.358744078277987e-05,0.00015300315276233924
ARMC8,4.1473603,0.3631864,3.363303181708604e-05,0.00015315912868982178
TMEM138,4.1445637,0.44945294,3.404612365376318e-05,0.0001549356986375132
CHMP3,4.1428423,0.3103284,3.4302779740421595e-05,0.0001559984519843305
GFM1,4.1394353,0.49389595,3.48161469622405e-05,0.00015822643009818493
ASF1A,4.136281,0.33136365,3.529800849028601e-05,0.000160308323311824
FAM172A,4.1356835,0.29997113,3.538995441346136e-05,0.00016067182197201685
AP3M1,4.1343455,0.42952448,3.559673432902217e-05,0.0001615562516991242
LETMD1,4.125029,0.34352878,3.706877847202083e-05,0.00016812404299932002
SLC30A5,4.1237626,0.46766043,3.727332081609668e-05,0.0001689381651903233
RSRC1,4.1222515,0.31168976,3.751869900714564e-05,0.0001699932188392935
MCM3AP,4.1216087,0.47265485,3.7623582488681646e-05,0.00017035402634891993
PMPCA,4.116861,0.46409103,3.8406788910942e-05,0.00017378363607489618
ACBD6,4.114716,0.35931447,3.87656712351511e-05,0.0001753487100153851
SOAT1,4.1144333,0.3980091,3.881319622917193e-05,0.00017546005496592805
RILPL2,4.112993,0.27006075,3.905625898266093e-05,0.00017645715841828975
CYB5A,4.1129527,0.31901497,3.906303506969773e-05,0.00017645715841828975
NGLY1,4.112842,0.25883755,3.9081742860136524e-05,0.0001764825824671426
HSD17B12,4.1105566,0.391058,3.94706903147697e-05,0.00017817933235770748
PTGES2,4.1078315,0.40103284,3.9939093326857146e-05,0.000180178868383866
TOR2A,4.1064305,0.40596092,4.018201974849762e-05,0.0001812085536318444
ZNFX1,4.1050544,0.3383325,4.0422007602758965e-05,0.00018222991933980178
CLPX,4.1028066,0.5308419,4.081681637507339e-05,0.00018394833111184543
LENG1,4.1024394,0.32502112,4.088172249270211e-05,0.0001841793260748012
MKKS,4.1014,0.4062768,4.1065800138956726e-05,0.00018494687625999435
SERTAD2,4.101112,0.42702135,4.1116993177898326e-05,0.0001851156452950891
ATP6V1H,4.1006274,0.27954894,4.120316234418998e-05,0.00018544171764848415
SPAG9,4.0993505,0.2912356,4.1431157700333115e-05,0.00018640567217425633
PRPF18,4.0992103,0.2890602,4.145624561158042e-05,0.00018645637401235154
DOCK11,4.0957136,0.28751197,4.208698439937542e-05,0.00018916711542330865
ZFYVE27,4.09467,0.5539648,4.227708330395749e-05,0.0001898950349601526
HGSNAT,4.0939603,0.47263664,4.240671006964977e-05,0.00019041388984019443
ARMC10,4.090982,0.4314863,4.295509348019493e-05,0.00019281206797347645
NUP133,4.0908976,0.6926624,4.297066923901208e-05,0.00019281783839108414
HADH,4.0889463,0.5806011,4.333368402880995e-05,0.00019437519645862877
PAICS,4.0888777,0.8320481,4.3346547553843766e-05,0.00019437519645862877
CHFR,4.0887527,0.37850013,4.3369890635186584e-05,0.00019441526057826331
RNF34,4.0807443,0.33975372,4.489168598479078e-05,0.00020098105740682631
PDGFD,4.080732,0.3793527,4.489416045536015e-05,0.00020098105740682631
DDAH2,4.079446,0.26221228,4.514319466610444e-05,0.00020202889738963424
DEDD,4.0773335,0.5614374,4.555510150536726e-05,0.00020380470312066328
IFT20,4.0729566,0.30148688,4.642011366561119e-05,0.00020746823242467433
FAM120AOS,4.0683856,0.41717944,4.734002854617719e-05,0.00021143959125242265
TTC9C,4.068051,0.48432913,4.740805737739999e-05,0.00021160334707021438
UBAP2L,4.0659657,0.40394455,4.7833946026568566e-05,0.0002134336751774106
GOLT1B,4.0639644,0.29254895,4.824623632614331e-05,0.00021520213776814932
R3HDM4,4.0633965,0.2867034,4.836377367375468e-05,0.00021560755332568652
FOXJ3,4.0633707,0.41376206,4.8369085000878464e-05,0.00021560755332568652
ARL1,4.063258,0.39078113,4.839249462313771e-05,0.00021564066378797791
HSD17B7,4.062853,0.37450024,4.847659209004561e-05,0.0002159440927933263
GSS,4.0606103,0.48387456,4.8944631679206607e-05,0.00021788515844524406
DHX8,4.060483,0.49676457,4.897132823205697e-05,0.00021793210152874166
AK3,4.0573354,0.34172484,4.9635760519524494e-05,0.00022067061505434728
SCCPDH,4.056253,0.41989774,4.9866248942367615e-05,0.0002216222980827952
C18orf21,4.0543675,0.6062682,5.027015293990923e-05,0.0002231738520023889
EP300,4.0543146,0.27362677,5.028151708939911e-05,0.0002231738520023889
SGTA,4.0524955,0.5001785,5.0674207329555715e-05,0.00022484284100549005
IBTK,4.052216,0.3923677,5.0734785083953616e-05,0.0002250376249631118
