names,scores,logfoldchanges,pvals,pvals_adj
ZNF428,4.8980284,0.28429982,9.680314461579272e-07,1.725448917174229e-05
RBM42,4.897599,0.40169126,9.70145802934878e-07,1.726936321767851e-05
UBE2F,4.8938093,0.29715306,9.890278202525334e-07,1.75822824488372e-05
NDUFB2,4.889276,0.2791499,1.012074635549477e-06,1.7921158868069677e-05
CYP51A1,4.885135,0.7186004,1.0335796031433613e-06,1.8257730679955737e-05
ABT1,4.885095,0.35909325,1.033788352440983e-06,1.8257730679955737e-05
SNRPA,4.879681,0.4683331,1.0625753581928639e-06,1.874160693868799e-05
RBM22,4.8787794,0.37870213,1.0674449343917065e-06,1.8802917101497775e-05
IL21R,4.877715,0.57258224,1.0732173783476207e-06,1.887995056850645e-05
PSMC5,4.8711324,0.2724679,1.109604942263401e-06,1.9494660789010508e-05
COPZ1,4.870665,0.30107117,1.1122318090640331e-06,1.9515401560079322e-05
RAB7A,4.8620768,0.25626236,1.1616062596432448e-06,2.0336597431655667e-05
PRDX1,4.861543,0.29154274,1.164741681717097e-06,2.0336597431655667e-05
GPX4,4.861489,0.2602426,1.1650626113295658e-06,2.0336597431655667e-05
CCND2,4.858139,0.25236857,1.1849420961766433e-06,2.065687817016983e-05
LAIR2,4.8561997,0.34232798,1.1966004826811078e-06,2.083320040363379e-05
SERBP1,4.855461,0.27168724,1.2010677583850436e-06,2.0884029979238908e-05
HNRNPA0,4.8531785,0.26852873,1.2149814799290813e-06,2.1098771053646194e-05
RNF126,4.852175,0.29639027,1.2211474408612057e-06,2.117858922820083e-05
TEX264,4.8479705,0.3716993,1.2473080943185816e-06,2.160452903291479e-05
U2AF2,4.8462157,0.44336304,1.2583877721062736e-06,2.1768495139781988e-05
PSMC1,4.8455877,0.3098779,1.262373720449362e-06,2.1784669014133033e-05
CHST11,4.8455596,0.34736192,1.2625517801120605e-06,2.1784669014133033e-05
PRKACB,4.844213,0.2674985,1.2711459806202032e-06,2.190494599809502e-05
EFCAB14,4.842735,0.37478188,1.280641790403644e-06,2.204043326264843e-05
SIRT2,4.8403034,0.29102346,1.2964116435324536e-06,2.2268527336612607e-05
VAMP8,4.840047,0.26477155,1.2980854918736208e-06,2.2268527336612607e-05
COX7B,4.8399305,0.26031327,1.2988461434754406e-06,2.2268527336612607e-05
LMAN1,4.8386674,0.36395362,1.3071253694762303e-06,2.2382033769470527e-05
FKBP2,4.8367767,0.30337366,1.3196150063698172e-06,2.256725637635988e-05
WASF2,4.8347974,0.26229966,1.3328116582292252e-06,2.2764085701882197e-05
RBBP7,4.8337073,0.32049784,1.3401372247712144e-06,2.28552582197791e-05
TALDO1,4.8334994,0.31359464,1.3415374275598493e-06,2.28552582197791e-05
SEPHS2,4.829295,0.49281442,1.3701733174982573e-06,2.3313680419929366e-05
PRPF8,4.823941,0.37437564,1.4074898695412126e-06,2.391846449586849e-05
KDELR2,4.820394,0.26581934,1.4327496960392984e-06,2.431709641340661e-05
FMNL1,4.8136034,0.25105074,1.4823288702803504e-06,2.5126964129011016e-05
TMEM109,4.813225,0.30435297,1.4851420523738209e-06,2.5143063629460434e-05
TMED5,4.812905,0.35375825,1.4875213814740427e-06,2.515178696770584e-05
ERN1,4.8096085,0.3379815,1.5122639056995475e-06,2.553814377922903e-05
ITPRIP,4.8053184,0.3476885,1.545054254974926e-06,2.6059271327970846e-05
SNRPA1,4.804903,0.3937036,1.5482668542836645e-06,2.6077320726258805e-05
PPM1G,4.8046803,0.25789648,1.5499897148491486e-06,2.6077320726258805e-05
ST3GAL1,4.799593,0.3249538,1.5898823317748424e-06,2.669018987677358e-05
BCL7B,4.7995315,0.3313629,1.5903737242218896e-06,2.669018987677358e-05
SLC10A3,4.7986913,0.5478267,1.5970570746241628e-06,2.6769057276899163e-05
TMX4,4.796628,0.27050853,1.6135871088193228e-06,2.7012569304341345e-05
MRPS7,4.7953773,0.39268434,1.6236913695550318e-06,2.7148039218594848e-05
SERINC3,4.794098,0.29102036,1.6340846200833456e-06,2.728799972621854e-05
FKBP4,4.792605,0.581883,1.6462949389444183e-06,2.7457920409365926e-05
AKIRIN1,4.791699,0.29944962,1.6537506482626466e-06,2.7548219132108507e-05
BCL7C,4.780167,0.44796866,1.7514934821489985e-06,2.9033048592919457e-05
TRAM1,4.778567,0.25339705,1.7654898916311358e-06,2.922914737150787e-05
POLR2A,4.7783194,0.29232678,1.7676646589710974e-06,2.9229288288599286e-05
TMEM43,4.770188,0.4405925,1.840543590833094e-06,3.0397129340405062e-05
SPCS1,4.7698207,0.25489405,1.8438994240816388e-06,3.0415323874246398e-05
ATP6AP1,4.7690573,0.34704667,1.8508994822876612e-06,3.049351247192602e-05
LYPLA2,4.767498,0.46721813,1.865276318847546e-06,3.0672101669556285e-05
DDB1,4.7673893,0.44772422,1.866285886808398e-06,3.0672101669556285e-05
LSM4,4.762177,0.2915472,1.9151575306815458e-06,3.1437007982343184e-05
YES1,4.756198,0.31039405,1.9727283386765285e-06,3.234267736787655e-05
ARHGEF3,4.7452207,0.2817949,2.0827899323269116e-06,3.395056190163683e-05
PRMT2,4.7451634,0.25252348,2.083381401805032e-06,3.395056190163683e-05
G3BP1,4.7448964,0.27279004,2.086128539265931e-06,3.3954321327280106e-05
MANF,4.7436295,0.26846817,2.0992288444770127e-06,3.412637927533534e-05
MAP2K3,4.7407985,0.2965418,2.128777243461081e-06,3.452354729088987e-05
BZW1,4.7376432,0.2651786,2.162180301554917e-06,3.502316783779171e-05
PPP4R2,4.73477,0.35117215,2.1930410030653047e-06,3.548045833856134e-05
RHEB,4.732861,0.28192145,2.2137689378398884e-06,3.577291530332169e-05
SRPK2,4.73217,0.2620012,2.221322115151428e-06,3.585203265518926e-05
CD244,4.726558,0.36256123,2.2835723181961417e-06,3.681271360743195e-05
ARPC5,4.7260485,0.2610522,2.2893107406879905e-06,3.686118117434732e-05
MEA1,4.725546,0.32979998,2.2949797840698086e-06,3.690841743319896e-05
PA2G4,4.7223673,0.25376487,2.3311529277677484e-06,3.744553149329789e-05
PPIH,4.7213607,0.43049136,2.342720587888496e-06,3.7586597969535645e-05
PRKX,4.720046,0.30024508,2.3579109977249296e-06,3.77853837200742e-05
AKT2,4.717619,0.478865,2.386207619173272e-06,3.819347497687421e-05
DNAJC15,4.717034,0.31527334,2.3930769650296853e-06,3.825804204875064e-05
AAMP,4.7152243,0.38441133,2.414445615123168e-06,3.85539818755703e-05
FGL2,4.708712,0.5109223,2.492867319311563e-06,3.975917108684506e-05
NDUFA13,4.7060227,0.25092024,2.525963052667995e-06,4.023945628057764e-05
UBE2S,4.7021513,0.2988994,2.5743442033689557e-06,4.0961823509501554e-05
PUF60,4.6967225,0.2852926,2.6436926335573486e-06,4.196628788775213e-05
RAB14,4.694975,0.28197524,2.6663971618924117e-06,4.224256757273757e-05
ARFGAP3,4.694901,0.34201938,2.667358450453747e-06,4.224256757273757e-05
LUC7L2,4.690141,0.34997374,2.73016739355182e-06,4.3186575194835524e-05
PTPN1,4.688433,0.33522415,2.7530488266709518e-06,4.349752671928707e-05
UBE2D3,4.684902,0.2781541,2.800936452515643e-06,4.4202380764670846e-05
AKIRIN2,4.684367,0.31841472,2.8082609088886967e-06,4.426619677994765e-05
MMADHC,4.683844,0.2818629,2.815441718449773e-06,4.4327602225254126e-05
SYNGR1,4.6809793,0.346665,2.855077710022888e-06,4.489925820668861e-05
TRABD,4.6740546,0.28080878,2.9531084950420007e-06,4.6332898748374086e-05
RNF4,4.673602,0.38934886,2.9596242911092665e-06,4.638119693372512e-05
RBBP4,4.671172,0.25913084,2.9948595061806706e-06,4.687893192215289e-05
DNAJA1,4.6681113,0.25234774,3.0398130005430695e-06,4.752745865159634e-05
LAGE3,4.6635456,0.43746206,3.1080692639544536e-06,4.853840113256648e-05
DBNL,4.6630034,0.27085444,3.1162741920573095e-06,4.861027476697026e-05
TMEM259,4.6623464,0.37645897,3.1262460594093318e-06,4.8709512794007056e-05
TUBA1A,4.6609817,0.25777647,3.1470478180078585e-06,4.89770659842907e-05
POLR2L,4.6603036,0.2645713,3.1574305992021183e-06,4.9082040409025554e-05
SMIM12,4.6565766,0.4219317,3.2151027998548223e-06,4.99210380649495e-05
PRNP,4.655376,0.33356184,3.2339026446630764e-06,5.0155228028090676e-05
PDCD5,4.653037,0.3368013,3.270813423147738e-06,5.0656472638628705e-05
SETD3,4.652617,0.40287575,3.277484667125388e-06,5.0656472638628705e-05
SDF2L1,4.6494546,0.29425347,3.328138721057324e-06,5.1380521468222505e-05
PARK7,4.6454344,0.25732914,3.3936147799855757e-06,5.2331479115823286e-05
CISD3,4.644861,0.31805104,3.4030513964117317e-06,5.24170918855976e-05
NUP98,4.644561,0.43998367,3.4080102148637735e-06,5.243361668090866e-05
RPA2,4.6407733,0.260953,3.4710781493819906e-06,5.328243170604232e-05
PRMT1,4.6398892,0.29566485,3.4859625059059483e-06,5.345010465021473e-05
KIR3DL2,4.6392894,0.4917824,3.496093877828204e-06,5.3544602376317766e-05
IAH1,4.63806,0.3608665,3.5169427532231586e-06,5.3802844182811875e-05
GFOD1,4.637723,0.25069532,3.5226882729178627e-06,5.382970879556141e-05
ZFAND3,4.634973,0.38451394,3.5698421043293386e-06,5.448855148610381e-05
FLOT2,4.632795,0.44815946,3.6076200830643327e-06,5.4940877856418775e-05
SEC61A1,4.6298857,0.47559813,3.6586741348802373e-06,5.5655569449762174e-05
UFM1,4.6266704,0.30392948,3.715913634201534e-06,5.639912560886536e-05
SHKBP1,4.6243715,0.34455302,3.7573617016565696e-06,5.696413644994617e-05
PSMD9,4.622488,0.41180032,3.7916471391259193e-06,5.7419410604069626e-05
GADD45GIP1,4.620961,0.2795789,3.819660234546785e-06,5.77787842429818e-05
PRKAR2A,4.6138864,0.351963,3.95208807348209e-06,5.971503289528985e-05
HMGN2,4.609854,0.26847616,4.02951305547624e-06,6.074884877937532e-05
CAPN1,4.607953,0.36255905,4.06652055922192e-06,6.123835034105063e-05
SDHC,4.6020308,0.27506667,4.183917371006682e-06,6.286592103228636e-05
ISY1,4.601773,0.41040528,4.189102287737412e-06,6.28738122007129e-05
UBE2N,4.5961976,0.25238386,4.302702245629836e-06,6.450706822253709e-05
FDX1,4.591105,0.3491537,4.409058008828758e-06,6.595501076843285e-05
APOL6,4.5903177,0.25509077,4.425714468000984e-06,6.613085860103794e-05
NAA38,4.587612,0.28346944,4.4834439282860145e-06,6.682616606329121e-05
NPM1,4.587359,0.28221327,4.488888940605036e-06,6.682616606329121e-05
PLEKHF1,4.5792685,0.2703234,4.666052547287737e-06,6.933815751162273e-05
SRSF2,4.575948,0.25916722,4.7406790374027365e-06,7.03696174385865e-05
HSF1,4.5743375,0.41738653,4.777293190812711e-06,7.083518354245704e-05
PTPRA,4.571654,0.25448275,4.838896735365967e-06,7.159126496742653e-05
ITPA,4.5701876,0.3681243,4.872877796049206e-06,7.201504939988164e-05
GTF2B,4.568058,0.26908544,4.922634414267912e-06,7.259137284340648e-05
ACADVL,4.5670075,0.25274634,4.94736452340923e-06,7.287640776676938e-05
ILK,4.560198,0.3180331,5.110550054625571e-06,7.495288248593786e-05
PSMD4,4.557625,0.28718805,5.1735396782319784e-06,7.56725381153784e-05
SSBP4,4.5575066,0.3377779,5.176443539649765e-06,7.56725381153784e-05
PSMB9,4.552374,0.2696893,5.304394538772066e-06,7.72084093976823e-05
ANKRD37,4.552017,0.37531736,5.313396229748574e-06,7.725609410344558e-05
CDC123,4.551017,0.34329736,5.338731197364896e-06,7.754090424762599e-05
AIP,4.5483656,0.2707676,5.406416186909623e-06,7.843954151609844e-05
GORASP2,4.543679,0.43492243,5.52807391411657e-06,8.011847617956485e-05
ITGAM,4.5404887,0.2747705,5.612395446375271e-06,8.125327441839219e-05
TMUB1,4.5384803,0.3818513,5.666111075241233e-06,8.19430190120364e-05
PSME3,4.533057,0.5611795,5.813608456702827e-06,8.389627690512433e-05
PNPLA8,4.531271,0.33357635,5.862985778569114e-06,8.4518447767343e-05
CNPPD1,4.5307097,0.372958,5.878590603656961e-06,8.465295946119891e-05
RNASEH2C,4.528247,0.27392185,5.947501383672202e-06,8.54130361700152e-05
RBCK1,4.5281453,0.2627118,5.950363447699866e-06,8.54130361700152e-05
RNF11,4.522856,0.42530867,6.101063207228633e-06,8.739028222413583e-05
UBA2,4.517411,0.34271544,6.260026311796641e-06,8.947726167910177e-05
C14orf119,4.515964,0.34858996,6.302935092902284e-06,8.999524149050849e-05
POLR2C,4.5147276,0.33347943,6.3398182463976025e-06,9.042618139391422e-05
RAB6A,4.512772,0.29559535,6.398576240374078e-06,9.116481672442374e-05
LASP1,4.5125556,0.2562083,6.405117190747329e-06,9.116481672442374e-05
ACD,4.502526,0.60061055,6.7150627997554015e-06,9.527480794647701e-05
TMEM165,4.5016093,0.25718543,6.7440934577407394e-06,9.54905252351547e-05
RIOK3,4.501599,0.29911453,6.744420851486135e-06,9.54905252351547e-05
IRF1,4.4994473,0.2845018,6.8130391275435436e-06,9.636094019700737e-05
CTDSP1,4.4985824,0.2703118,6.8408152262993005e-06,9.665248151670834e-05
RPA1,4.4950027,0.46165344,6.956908192587154e-06,9.818991866378501e-05
UBE3A,4.4919977,0.3105499,7.05581389436009e-06,9.937797168747463e-05
SLC25A38,4.487344,0.46293086,7.211657987539011e-06,0.00010116881154438546
STARD3,4.4873056,0.4028392,7.212954621336901e-06,0.00010116881154438546
SPTAN1,4.482185,0.32162032,7.388275525734108e-06,0.00010336851363878171
NT5C3A,4.482055,0.37743443,7.3927677804361044e-06,0.00010336851363878171
COMMD5,4.476785,0.38652658,7.577542452171442e-06,0.00010573296825972003
CYB561D2,4.4708376,0.29997298,7.791389413408829e-06,0.00010857026702782417
RNF114,4.46905,0.3470787,7.856779668889989e-06,0.0001092902351261161
PPP1R16B,4.4681983,0.5056693,7.888122677309395e-06,0.00010961322274452695
SSR4,4.467815,0.27341276,7.902260555094105e-06,0.00010969670953691848
MCL1,4.466288,0.25053278,7.958835503662661e-06,0.00011036851742129526
ALDH9A1,4.46097,0.39874613,8.158958738912892e-06,0.00011301883056469072
SDR39U1,4.459551,0.46151325,8.213165814390588e-06,0.00011342911600160921
PSMD11,4.4528704,0.34479183,8.47298474898237e-06,0.00011677832810829327
SAP18,4.448871,0.26538542,8.632283789209203e-06,0.00011873129986523933
DUSP11,4.447381,0.37852225,8.69235323498084e-06,0.00011943576598736914
WBP1,4.443843,0.71143186,8.836615728067128e-06,0.00012117119514106682
DDX21,4.4426947,0.25527453,8.883910988919877e-06,0.00012169605174974203
CASP3,4.43595,0.336032,9.166716663189327e-06,0.00012544270581786368
SMU1,4.4329863,0.37567896,9.293674817771933e-06,0.0001269894679610718
MFNG,4.431103,0.33337018,9.375228498177872e-06,0.000127906934404362
ZNF24,4.425117,0.34899455,9.639003524372534e-06,0.00013110793805882925
MAD2L2,4.4207006,0.36578876,9.838149602480092e-06,0.0001336819260687451
SNRPN,4.418518,0.2758987,9.938004795621303e-06,0.00013476733538423944
CIAO1,4.416156,0.33002898,1.0047176459316501e-05,0.00013611099594935497
ACAA2,4.405264,0.26306534,1.0565524386816599e-05,0.00014256062055131638
CAMLG,4.4038033,0.27710387,1.0636937062423293e-05,0.00014323771635057635
NDUFC1,4.402259,0.3730225,1.0712958559724914e-05,0.00014411759705520267
ADH5,4.401587,0.31407055,1.0746198342463759e-05,0.00014442077115026246
DHX15,4.400541,0.41113666,1.0798149376282901e-05,0.00014497455675043303
SPPL2A,4.3998938,0.26095712,1.0830391094738805e-05,0.00014526288970309213
B3GNT2,4.398087,0.37994593,1.0920920403309587e-05,0.00014623909146598105
PSME1,4.395069,0.28665677,1.1073760790606893e-05,0.00014779253644674463
SNRPD2,4.391971,0.26136252,1.1232753685388444e-05,0.00014976634928552004
HNRNPA1,4.386753,0.28965697,1.1505530030056258e-05,0.00015310070680034425
SEC14L1,4.3860474,0.3020575,1.1542911129479607e-05,0.0001534328440044615
OXA1L,4.385853,0.3658256,1.1553232750947372e-05,0.0001534328440044615
NGRN,4.385098,0.61789286,1.1593351552185904e-05,0.0001538142502395717
CDK5RAP3,4.3840284,0.34163684,1.1650466788752717e-05,0.00015426864414194347
MRPL54,4.3792357,0.2678667,1.1909617636405798e-05,0.00015754555957649358
SIAH2,4.378083,0.32935956,1.1972750575845693e-05,0.00015822558620948672
TXNDC12,4.3777595,0.32444608,1.1990569250654708e-05,0.00015830601849225437
MPC2,4.37414,0.28571594,1.2191216605151757e-05,0.00016079773768652264
SYNGR2,4.369607,0.37856317,1.2447037947541303e-05,0.00016401160451774883
PCGF5,4.367388,0.38070863,1.2574147468469163e-05,0.00016536352026516024
LCP2,4.3658566,0.26696467,1.2662562230172026e-05,0.0001663641209072163
MARCKSL1,4.363345,0.31516176,1.2808851376615315e-05,0.00016779595303366063
RFTN1,4.3501606,0.2759515,1.3603796510246897e-05,0.00017725623689825726
SZRD1,4.349378,0.29523197,1.3652426171538117e-05,0.00017746838760362602
DNM2,4.347888,0.345737,1.3745473623906009e-05,0.00017850594379919515
DGCR6L,4.340904,0.33898303,1.4189749512858403e-05,0.00018392150833525307
FIP1L1,4.338785,0.3518282,1.43272465921485e-05,0.00018552546858719742
SLC25A20,4.33819,0.5215149,1.4366103864853917e-05,0.00018585027751531532
OGFR,4.3304324,0.3680182,1.488167825148075e-05,0.00019215165994950216
TRPC4AP,4.328745,0.39879903,1.4996136439284494e-05,0.00019325966473282297
BTF3,4.324955,0.2979324,1.5256310642675438e-05,0.00019623774976322182
ETFA,4.324446,0.27074197,1.5291535214569302e-05,0.00019633360074606832
HBP1,4.32115,0.2769569,1.5521821720630155e-05,0.00019870582587899684
GDI1,4.318804,0.43351567,1.5687718823637082e-05,0.00020063923231027027
TRAPPC10,4.3145022,0.3069614,1.5996298700827118e-05,0.0002040057262478831
MLC1,4.3130198,0.4578734,1.6103981472624508e-05,0.0002051851010482743
TNIP2,4.311269,0.48458046,1.6232035435450028e-05,0.00020662156050049737
NXT1,4.3101487,0.27035144,1.63144638961569e-05,0.00020747508138628187
CD247,4.303613,0.27380827,1.6803491511504364e-05,0.0002130916456435417
LSM10,4.2969255,0.34847206,1.731831938715836e-05,0.0002187978309840147
PTPN18,4.296547,0.28021082,1.734792078703021e-05,0.00021896678688437663
SP110,4.2928333,0.3272874,1.7640741199301033e-05,0.00022242117462733342
RTN3,4.291898,0.3371431,1.771526675700417e-05,0.00022297769995546386
TIMM17B,4.2905607,0.37351552,1.782223548820085e-05,0.00022411502650726382
DNAJB11,4.28684,0.2832672,1.8123276858846113e-05,0.00022726521808216597
CCDC97,4.2848916,0.48656675,1.828281735890297e-05,0.00022905297550945014
STAU1,4.282503,0.29731035,1.848026792124698e-05,0.0002310975487130542
SECISBP2L,4.2784104,0.43383253,1.8823257692973157e-05,0.0002347340259254037
TSPAN14,4.272656,0.27179113,1.93158400869347e-05,0.00024043231576845932
PTTG1IP,4.267299,0.40846708,1.97853775402594e-05,0.0002458232957188951
JAZF1,4.263341,0.31515992,2.0139293449863497e-05,0.00024999032798436814
USP14,4.257564,0.409613,2.0666641201260102e-05,0.0002558302658060574
ARL5A,4.253821,0.25700295,2.1015332480459754e-05,0.00025990823204293624
GLTP,4.252753,0.30801895,2.1115883508735522e-05,0.0002609126521825718
GTF3C1,4.250044,0.2903232,2.137285418005441e-05,0.0002633643118278303
PSMD6,4.2448745,0.29919413,2.1871593088876172e-05,0.0002690186012289938
EBP,4.2408304,0.25806123,2.2269414046139893e-05,0.00027366229847410343
EMC3,4.2372394,0.30050072,2.262849238762432e-05,0.00027782188151611914
PPP1R11,4.236799,0.30248177,2.2672925984985608e-05,0.00027811435483219167
RFC1,4.2278357,0.29783273,2.3594983792081834e-05,0.00028811503738150244
GPS1,4.226822,0.39960325,2.370150582878002e-05,0.0002891540851245288
ZFAND2A,4.2241755,0.35266298,2.3981738454772052e-05,0.00029227031561790065
FAM50A,4.2240014,0.2727856,2.4000260112994438e-05,0.00029227031561790065
DENND1C,4.220949,0.35778064,2.4327554933523832e-05,0.00029598890777099825
TNFSF12,4.208205,0.5222773,2.574071429129492e-05,0.00031205701521333544
ADRB2,4.202729,0.25580385,2.6371625078120834e-05,0.00031913214096778873
STX5,4.1953473,0.33294696,2.724536746495779e-05,0.00032852702699256075
IL27RA,4.1897326,0.2796376,2.792832130612577e-05,0.0003358617106805303
MRPL18,4.185745,0.30022356,2.8423231595261668e-05,0.000340599168663291
ERLEC1,4.1835947,0.31264484,2.8693521622514315e-05,0.0003432284461459093
MRPL52,4.181209,0.28493842,2.8996312331204534e-05,0.00034600661295132164
PIK3AP1,4.181159,0.36559805,2.900270356836469e-05,0.00034600661295132164
PRPS1,4.178735,0.4307554,2.9313531344501393e-05,0.0003490975096481529
TKT,4.1754646,0.2905499,2.9737837520590766e-05,0.00035352655653333147
TMEM71,4.174486,0.2787384,2.986593480051398e-05,0.00035473684706279504
INPP5K,4.1713824,0.4114453,3.027569766216808e-05,0.00035919484161526475
IGBP1,4.1712413,0.2862995,3.0294503057746337e-05,0.00035919484161526475
CCNT1,4.1701727,0.2899111,3.043688187989291e-05,0.0003602498659696448
NFKBIB,4.167393,0.29142225,3.0810248046804076e-05,0.0003640303650573795
FBXL5,4.162458,0.37437674,3.148399017662591e-05,0.0003713404540674943
ESYT1,4.1603966,0.35141793,3.1769562250691955e-05,0.0003743814003917786
MFF,4.1594653,0.26393273,3.1899375263705954e-05,0.0003755831330132499
SLC25A39,4.148865,0.31559587,3.341277390615626e-05,0.0003923747243827384
UBN1,4.148352,0.35005865,3.348769557112157e-05,0.0003929125881227333
CHORDC1,4.1480546,0.26734588,3.3531257752560514e-05,0.00039308189474830495
PDIA4,4.1471705,0.26866135,3.366096798307993e-05,0.0003942599314198763
PRKDC,4.1449156,0.3100629,3.3993889735228396e-05,0.00039746928439985855
CCNK,4.1445165,0.35701087,3.405318331524431e-05,0.00039781783763860736
PAGR1,4.141308,0.9004065,3.4533077954313384e-05,0.0004027267250108474
CDK4,4.136392,0.50173855,3.528094223212986e-05,0.00041038427029148984
HDGF,4.129037,0.44093198,3.642860280042468e-05,0.00042300442133057676
EGLN2,4.1281347,0.37645414,3.657174508921736e-05,0.00042419231095349705
DCTN2,4.1274233,0.32184926,3.668509210830848e-05,0.00042488579211794536
APEX1,4.125549,0.29753947,3.698519402664125e-05,0.00042799418782287337
URM1,4.1245346,0.36967164,3.714848308202737e-05,0.0004295154089338434
TMOD3,4.123767,0.25119963,3.727259170898664e-05,0.00043058140404910687
CEP57,4.12036,0.29701337,3.782810331799036e-05,0.0004366249769629118
GTF2F1,4.1187124,0.379528,3.8099539391065235e-05,0.0004393821239347378
IMP4,4.1137357,0.3707461,3.893070274446022e-05,0.00044705358895728186
CISD2,4.109707,0.3311399,3.9616185260946254e-05,0.0004537701084261017
VMA21,4.1070824,0.39287636,4.0068871566738665e-05,0.00045778940224386523
USB1,4.106345,0.33924595,4.019683910861932e-05,0.0004584750212109894
ZNF622,4.104104,0.3717906,4.058850500343188e-05,0.00046177124621526674
RECQL,4.1021543,0.31483194,4.093212718659584e-05,0.0004648966263709912
USO1,4.1015425,0.40152618,4.1040482477188566e-05,0.00046534389081067675
RNF138,4.1001973,0.33184654,4.127982294762098e-05,0.00046734080189586694
RBKS,4.1001635,0.6275214,4.128586940338497e-05,0.00046734080189586694
C1QBP,4.0985804,0.2526512,4.156915026719975e-05,0.0004701530130388317
GYG1,4.098019,0.28359842,4.1670086185618164e-05,0.00047084435759279304
MRPL11,4.0978527,0.34045467,4.170006724400709e-05,0.00047084435759279304
TXNL1,4.095946,0.2557314,4.204485247908996e-05,0.00047434046362906425
POLE4,4.095489,0.29343197,4.212785239789553e-05,0.00047448339933623074
GUSB,4.085608,0.32680282,4.39615631336076e-05,0.0004943111428014728
ARL8B,4.085064,0.34817168,4.4064645544325715e-05,0.0004950576705491981
FLOT1,4.0828595,0.30706012,4.448491596673761e-05,0.0004989484381871908
MVP,4.0824633,0.32808948,4.4560888122691824e-05,0.0004993854347503993
LSM1,4.081,0.26374862,4.484240248006466e-05,0.0005021232669406741
COX20,4.080658,0.26101285,4.490841686572315e-05,0.0005024454964918761
HPRT1,4.0786214,0.37425998,4.5303571574141976e-05,0.0005064466373238589
ARCN1,4.07745,0.4012958,4.553237734003762e-05,0.000508583085636695
PTRHD1,4.07377,0.34635743,4.6258176626093664e-05,0.000516107132932817
KIR2DL1,4.0736475,0.44942173,4.628248950186827e-05,0.000516107132932817
NUDCD2,4.073161,0.39197296,4.63792750706359e-05,0.0005167593381734849
PHYKPL,4.063248,0.3287911,4.839456997446559e-05,0.0005369966551525199
SETX,4.0583243,0.25801387,4.942606640112722e-05,0.0005479917123668114
MRPL4,4.055059,0.36441922,5.0121690573352764e-05,0.0005547924289632886
SLC25A1,4.0512404,0.5770925,5.0946798765941976e-05,0.0005625410439843332
FIBP,4.0507913,0.27550158,5.104476907710146e-05,0.0005627018538867075
MRPS12,4.049917,0.30896902,5.123576034505959e-05,0.0005643462157843992
GRINA,4.0447946,0.5285757,5.236898927050467e-05,0.0005754191956245273
DIABLO,4.0438676,0.7455067,5.257657434600842e-05,0.0005772300387719215
NHP2,4.0434375,0.25451174,5.267320613049821e-05,0.0005773513974970044
HIF1A,4.043205,0.27531078,5.272556333683185e-05,0.0005774561900193767
PHF5A,4.0418386,0.2975051,5.3033742540791006e-05,0.0005803603309836926
PAF1,4.036513,0.43786603,5.4251584602899e-05,0.0005932063460671931
SAP30BP,4.033402,0.26687664,5.49751567384156e-05,0.000600145461061037
EIF3G,4.032441,0.25460228,5.52004797001669e-05,0.0006021180861716669
SMC1A,4.031759,0.31210804,5.536101758294533e-05,0.0006033814299246214
SPOCK2,4.0292606,0.27447098,5.595251345072813e-05,0.000608844567734415
TOR2A,4.022143,0.5638561,5.7671023648638715e-05,0.0006256910633876385
PQBP1,4.022081,0.29404244,5.7686184158765456e-05,0.0006256910633876385
BAG6,4.0184484,0.37954167,5.8582603154822544e-05,0.0006343941126549121
CD58,4.0154614,0.29399487,5.9329607719272136e-05,0.000641453843714855
RNF5,4.0122385,0.31042594,6.0145689004705484e-05,0.0006492366253923928
CALCOCO2,4.0114264,0.2998457,6.035296523081763e-05,0.0006509532852593304
LGALS9C,4.007607,0.89897066,6.133713608459957e-05,0.0006599856277428246
COPA,4.006171,0.26621965,6.171087206994838e-05,0.0006634583486869434
ATG4D,4.00599,0.4284231,6.175822174096205e-05,0.0006634583486869434
IL12RB1,4.001995,0.32887775,6.281061442614666e-05,0.0006742272239077142
ATG3,4.001457,0.27563027,6.295359499815553e-05,0.0006752248468283883
TMX1,3.995104,0.2665815,6.466581035160779e-05,0.0006913912670952804
VPS36,3.992083,0.3077238,6.549539292962866e-05,0.0006991529563287022
NUDT1,3.9827166,0.4538613,6.813199771916141e-05,0.0007244326597514932
PIAS1,3.981797,0.2683852,6.839619168479282e-05,0.0007261784721561746
ELAVL1,3.9792814,0.2632842,6.912387618658955e-05,0.0007326696475928144
RELB,3.9777694,0.4336136,6.956477227496705e-05,0.0007367641069906832
AKR7A2,3.9768174,0.28441373,6.984373706396517e-05,0.0007391384660424173
TMEM50B,3.976166,0.3711547,7.003521715171503e-05,0.0007405840008057139
RCC1,3.9759407,0.5415676,7.010161435203409e-05,0.0007407056244729804
SUMO2,3.9731627,0.27333918,7.092454700962363e-05,0.0007482290170452319
RAB10,3.97228,0.27847683,7.118795958018688e-05,0.0007504212020433295
FGD3,3.9688568,0.3080014,7.221828753370384e-05,0.0007600946596663541
RAB35,3.9658813,0.49048457,7.31252232578042e-05,0.0007690402474026126
BID,3.9641955,0.32495072,7.364387886181708e-05,0.0007732893832548621
RIC8A,3.9627867,0.3087012,7.407996744861523e-05,0.0007772636086968626
