Mixture,B_cells_Memory,B_cells_Naive,CAFs,Cancer_Epithelial,DCs,Endothelial,Macrophage,Monocyte,Myeloid_Cycling,NKT_cells,NK_cells,Normal_Epithelial,PVL,Plasmablasts,T_cells_CD4+,T_cells_CD8+,T_cells_Cycling,P-value,Correlation,RMSE,Absolute score (sig.score)
676cce88-9f6e-4490-8e73-c0e88bd00075,0.105802868834209,0.0208947192316773,0.20475702410856,0.580156135513538,0.090958543837896,0.191949911259745,0.219540413009488,0,0.289960113532971,0.0115599630310756,0,0.916393662513718,0,0.778912270825271,0.134038305444727,0,0.0536625997015802,0,0.674971106353809,0.738202064317868,3.59858653084446
a32190c5-a193-4e90-ac98-38a600bb10f0,0.304112476460796,0,1.1870476146393,1.38413425149937,0.178492098229744,0.46715666124391,0.449288274550123,0.0701883243225228,0.27885986286663,0.119674622823558,0,1.22593710389539,0,3.95736069592009,0.308482217328783,0,0.0688774830959342,0,0.773386149832948,0.710027729822648,9.99961168687615
9b652843-9c30-4c21-8c39-ef9e21ec4ec6,0.075385873255224,0,0.447085192455146,0.489185087025352,0,0.119277382269609,0.290622763679762,0,0.908155772788013,0.027720788171222,0.00921650696051066,0.594808429840665,0,0.010957203776577,0.191342996508105,0,0,0,0.71829500974561,0.741096505133805,3.16375799673019
f3d3848c-9ff7-4e84-a35c-f6b6e3a57605,0.0118537758556498,0.00748764334755109,2.22869074861482,0.445715374956486,0.00502120360371679,0.048450644323289,0,0,1.6228422733988,0.00837031369221608,0.00573209497479968,0.000918188757639651,0,0,0.0664382388437529,0,0,0,0.774263647657041,0.673638896480649,4.45152050036872
343a3d35-e60e-4326-bbf8-2bf722c22ccc,0.218294135261726,0.0399522754577268,0.306956221029818,1.08951854378241,0.0184490082371915,0.0839865881403072,0.00979789995791625,0,0.671786237689977,0.0124302914043117,0,0.318125582149487,0,0.175170563413874,0.17544952680334,0,0,0,0.609494009360699,0.803678269148434,3.11991687332809
df6af593-6a85-4f5f-8dbe-c32df5a85ef6,0.457460034700534,0,0.781828800864645,0.0962840370705348,0,0.155056876213637,1.31194028543187,0,0.758773071854436,0.201884855631964,0,1.01424358539942,0.000951950233068912,5.09424286063529,0,0,1.06719859964688,0,0.804792620297163,0.758929312956754,10.9398649576823
c568f4a0-601e-4b45-b69e-cde40d94bb3d,0.0919858191501447,0,1.05610741098422,1.2269695293754,0,0.131958490303149,0,0.0336374909750332,0.576165876527773,0,0.0155163142035833,0.521896669846241,0,0.0789186445488907,0.116121500211146,0.0307539577127848,0,0,0.761912002914521,0.712187437987712,3.88003170383836
3129e1d1-9844-4df4-b30e-29b1c438983b,0.146109405548399,0,1.93615417578283,0.980760206425108,0.013325562187831,0.254452542838627,0.470386701823882,0,0.574685202247489,0.040113175064466,0.00556326663610901,0.077783266444277,0,0.579274978089903,0.0987876891033233,0,0.0741435868323155,0,0.791788094760438,0.664812867789831,5.25153975902456
b2bcfd01-9662-4730-96de-1e51b4038802,0.121624792130433,0,0.670064815222219,0.693017910189414,0,0.583124646766866,0.0497477627687555,0,0.487630143164846,0,0.0327747043509834,0,0.124958583034945,0.915107643295212,0.228856547770781,0.0279275719238938,0,0,0.66018577547236,0.752526657644572,3.93483512061835
d0d2b8fc-6915-49fe-ae4a-f80e2d090cf5,0.105386489448523,0,0.434360259701945,0.355612368982454,0,0.100736883957502,0,0,0.927808870828347,0.00043590399720828,0.0433020344881826,0.590131844058048,0,0.0390402537398093,0.110591246056373,0,0.0500039906478543,0,0.611032532328405,0.808597578042823,2.75741014590625
06ae7b4d-2906-4a38-a4ef-1cc937716dcb,0.055009444802876,0.0242870914565995,1.15661744327234,1.16413552586554,0.0307512808611395,0.300578991707871,0.156265619909525,0,0.145868344492894,0.0268751892461278,0,0.846262227034257,0.0102713803434885,0.478234470955882,0.109247239936105,0,0,0,0.578139487656011,0.818196573153189,4.50440424988465
687d5cbd-0877-4e31-86d7-9fcb32a82f10,0.0984252438927494,0,1.12854842772187,1.4243671640478,0,0.0193151159456567,0.00594235734028982,0,0.976467772161537,0.00975400962005389,0.0172197732082557,0.0561830214441299,0,0.0599722352474466,0.0779722066222371,0,0.0500963726133764,0,0.519316415013865,0.855711529722625,3.9242636998654
92e1baff-0f43-4841-aab9-fdda0078673a,0.338908634478725,0,1.01030950271323,0.686701775518742,0,0.356895765872328,0.21241047137988,0.0912014681644579,0.140130989693856,0.0574252064997728,0,0.942147471770092,0,0.377196579916459,0.110345388488157,0,0.0566075884775731,0,0.854857531295954,0.642261404331228,4.38028084297327
3719879b-e7b9-42b4-974c-f69735086cad,0.122848435542662,0,1.54708305664208,0.772927489282895,0.0546171101391761,0.687170065621317,0.240681065898913,0,0.250501014474895,0.0691015969604856,0,0.979338130776756,0,0.589995732027469,0.0926562400002373,0,0.038755891457604,0,0.774957966601189,0.688267302983023,5.44567582882449
e5bcd6f9-680e-4d57-81f3-c8e6b40bb2af,0.133172309204292,0.031199994870643,0.938697529381172,0.0350904503034488,0.0451469618774881,0.372505816930984,1.43830006347829,0.225155935431121,0,0.348638407889656,0,0.143987554938775,0.00612461600885787,4.23817307316299,0.169547062561577,0,1.54568671497824,0,0.82657320636113,0.679858705423751,9.67142649101753
d38b6aba-7bfd-43f0-98f7-f669323e6da1,0.116340012703151,0,0.284093272606898,0.405587036315834,0.220646411592842,0.24006729260198,0.26574392088124,0,0.636551343318556,0,0.01765916972778,0.636855157779473,0,0.111563629921672,0.0102174763555726,0,0.233019482640601,0,0.374528026609994,0.933464784502188,3.1783442064456
dbb2f12c-e200-412a-9023-0126d6d69a52,0.0396812098988752,0,0.448223142970677,0.329811524006684,0,0.00262992248265275,0,0,0.424063193422998,0,0.00455914115130692,1.37141188471832,0,0.00881240126653474,0.0413335056507124,0,0.130272051461672,0,0.692457399355984,0.748328625545188,2.80079797703043
8923da54-2f7c-4315-9fc2-a1d6502df55b,0.148256746942687,0,1.79418904517836,0.881366394860868,0,0.141982476225836,0.210045496940706,0,0.742705337929045,0.00455940776520462,0.0106014787379852,0.694047741218349,0,0.168926793521614,0.080843921352016,0,0,0,0.780643862954445,0.693452924110448,4.87752484067267
a740aa2d-a410-443f-99f4-3a123deb2f41,0.0471744332950524,0.0161072893354503,0.721474819723442,0.849755470622858,0.0592091324662861,0.044675749338886,0,0,0.289365956810805,0,0.00339761435820337,0.385648104130728,0,0.010442313255672,0.0255109830635639,0,0.033454461590344,0,0.786888986560346,0.683851665298338,2.48621632799129
80afd34a-fc20-46be-85c5-088951628194,0.0566769031814066,0,0.553285396318261,1.53121599474481,0.000957800499542346,0.207235463031822,0.0799804285981804,0,0.681351131810205,0,0.0220308341757856,0.130021356177848,0,0.00212744377104533,0.0644503999051393,0,0.0494279512954585,0,0.682850674940789,0.757072667681269,3.37876110350951
46cdbe65-5610-4903-9452-518fd6d5787d,0.639761230467681,0,1.18159883684918,0,0,0.679645055529568,0.106251403579462,0.0217237824200715,2.97510034288261,0.239678934128247,0,0.645348054775299,0,5.04245559701199,0.506426226694426,0,0,0,0.735006265492964,0.801259909873109,12.0379894643385
c84dbd50-ff69-4824-afe5-1eaec5780d27,0.274689249942072,0,0.292284386033959,0.18028793394613,0.362556875721952,0.173429103220811,1.47862869747916,0,0.721427631967177,0.0578795236081287,0,0.0652084175757869,0,2.25586591184689,0,0,1.25206033633699,0,0.773282940548758,0.660279849165989,7.11431806767905
